
New Run at  01/27/2015 03:24:48
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1343256.0;49197.0;1182938.0;45382.0;1277881.0;52901.0;1.04747053918;1.13029976495,1537.0 43.0 109680;3858.0 132.0 109666;4091.0 105.0 109667;3774.0 148.0 109668;3409.0 234.0 109670;5220.0 74.0 109660;2434.0 93.0 109674;1996.0 137.0 109676;1831.0 33.0 109678;1520.0 68.0 109679;2599.0 44.0 109648;1222.0 46.0 109681;977.0 50.0 109682;30285.0 1311.0 109635;9182.0 371.0 109652;7433.0 266.0 109656;580.0 24.0 109683;13361.0 335.0 109628;5092.0 178.0 109661;4941.0 248.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1344288.0;49219.0;1183985.0;45415.0;1278872.0;52927.0;1.04764140499;1.13034166257,1570.0 45.0 109680;3900.0 133.0 109666;4124.0 105.0 109667;3809.0 150.0 109668;3444.0 237.0 109670;13389.0 335.0 109628;2465.0 95.0 109674;2032.0 138.0 109676;1872.0 33.0 109678;1559.0 69.0 109679;2641.0 44.0 109648;1254.0 46.0 109681;1009.0 53.0 109682;617.0 25.0 109683;9219.0 372.0 109652;30642.0 1321.0 109635;7467.0 268.0 109656;5263.0 74.0 109660;5139.0 180.0 109661;4974.0 250.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1345268.0;49231.0;1185002.0;45442.0;1279805.0;52955.0;1.04787265751;1.13066337393,1614.0 47.0 109680;3926.0 133.0 109666;4160.0 106.0 109667;3846.0 151.0 109668;3488.0 238.0 109670;13430.0 335.0 109628;2501.0 97.0 109674;2056.0 138.0 109676;1902.0 33.0 109678;1610.0 72.0 109679;2681.0 44.0 109648;1295.0 47.0 109681;1041.0 54.0 109682;30979.0 1333.0 109635;9263.0 373.0 109652;7504.0 268.0 109656;645.0 26.0 109683;5303.0 74.0 109660;5164.0 181.0 109661;4998.0 250.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1346288.0;49252.0;1186039.0;45479.0;1280840.0;52979.0;1.04815628008;1.13063644026,2717.0 45.0 109648;3961.0 135.0 109666;31335.0 1346.0 109635;3874.0 153.0 109668;3522.0 238.0 109670;13463.0 335.0 109628;2535.0 99.0 109674;2087.0 142.0 109676;1941.0 33.0 109678;1646.0 73.0 109679;1649.0 48.0 109680;1339.0 49.0 109681;1080.0 57.0 109682;4195.0 106.0 109667;9291.0 374.0 109652;7547.0 269.0 109656;677.0 26.0 109683;5340.0 75.0 109660;5208.0 183.0 109661;5036.0 251.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1347295.0;49281.0;1187017.0;45497.0;1281882.0;53000.0;1.04787386391;1.13034497121,2759.0 45.0 109648;3987.0 135.0 109666;31669.0 1354.0 109635;3910.0 155.0 109668;3564.0 240.0 109670;5367.0 75.0 109660;2564.0 100.0 109674;2122.0 144.0 109676;1970.0 34.0 109678;1675.0 73.0 109679;1683.0 48.0 109680;1374.0 49.0 109681;1116.0 57.0 109682;4233.0 106.0 109667;9324.0 375.0 109652;7583.0 269.0 109656;704.0 27.0 109683;13512.0 335.0 109628;5241.0 183.0 109661;5064.0 251.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1348306.0;49301.0;1188045.0;45514.0;1282870.0;53020.0;1.04771908029;1.13028981157,2788.0 45.0 109648;4016.0 135.0 109666;32047.0 1360.0 109635;3939.0 156.0 109668;3596.0 242.0 109670;5404.0 76.0 109660;2594.0 101.0 109674;2157.0 146.0 109676;2008.0 34.0 109678;1716.0 73.0 109679;1716.0 48.0 109680;1403.0 49.0 109681;1155.0 58.0 109682;4265.0 106.0 109667;9344.0 375.0 109652;7628.0 269.0 109656;748.0 27.0 109683;13543.0 335.0 109628;5278.0 184.0 109661;5104.0 253.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1349301.0;49319.0;1188978.0;45532.0;1283876.0;53039.0;1.04770131354;1.13022998984,2817.0 46.0 109648;4050.0 135.0 109666;32362.0 1370.0 109635;3968.0 156.0 109668;3625.0 243.0 109670;13571.0 335.0 109628;2629.0 102.0 109674;2184.0 146.0 109676;2046.0 34.0 109678;1741.0 74.0 109679;1759.0 49.0 109680;1442.0 49.0 109681;1181.0 58.0 109682;787.0 27.0 109683;9379.0 376.0 109652;7663.0 269.0 109656;4288.0 106.0 109667;5430.0 77.0 109660;5314.0 185.0 109661;5146.0 253.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1350227.0;49341.0;1189998.0;45549.0;1284848.0;53059.0;1.04744555063;1.13007208934,2865.0 46.0 109648;4088.0 136.0 109666;4317.0 106.0 109667;4013.0 157.0 109668;3655.0 243.0 109670;13606.0 336.0 109628;2671.0 103.0 109674;2215.0 148.0 109676;2086.0 34.0 109678;1781.0 74.0 109679;1790.0 50.0 109680;1472.0 49.0 109681;1220.0 58.0 109682;32702.0 1375.0 109635;9415.0 376.0 109652;7695.0 269.0 109656;820.0 29.0 109683;5465.0 77.0 109660;5344.0 185.0 109661;5182.0 256.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1351215.0;49359.0;1190978.0;45573.0;1285894.0;53093.0;1.04751918238;1.13029082192,1833.0 50.0 109680;4133.0 137.0 109666;33014.0 1386.0 109635;4048.0 157.0 109668;3692.0 244.0 109670;13637.0 336.0 109628;2715.0 104.0 109674;2235.0 148.0 109676;2136.0 35.0 109678;1810.0 76.0 109679;2894.0 46.0 109648;1507.0 49.0 109681;1256.0 59.0 109682;856.0 31.0 109683;9445.0 376.0 109652;7732.0 269.0 109656;4351.0 106.0 109667;5502.0 77.0 109660;5374.0 187.0 109661;5212.0 258.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1352185.0;49375.0;1191965.0;45588.0;1286881.0;53103.0;1.04740837367;1.13008126033,1862.0 50.0 109680;4169.0 137.0 109666;33368.0 1391.0 109635;4087.0 157.0 109668;3722.0 245.0 109670;13674.0 337.0 109628;2751.0 106.0 109674;2276.0 148.0 109676;2163.0 35.0 109678;1844.0 77.0 109679;2922.0 47.0 109648;1542.0 51.0 109681;1290.0 59.0 109682;884.0 31.0 109683;9486.0 376.0 109652;7765.0 269.0 109656;4374.0 106.0 109667;5534.0 77.0 109660;5410.0 189.0 109661;5246.0 258.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
