
New Run at  01/27/2015 03:19:55
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1342640.0;49265.0;1337754.0;51520.0;1278018.0;52925.0;1.04959243192;1.12861284958,648.0 19.0 109680;1590.0 50.0 109666;1602.0 36.0 109667;1609.0 64.0 109668;1489.0 112.0 109670;2224.0 25.0 109660;1057.0 58.0 109674;849.0 58.0 109676;817.0 15.0 109678;619.0 27.0 109679;1153.0 18.0 109648;492.0 23.0 109681;436.0 17.0 109682;80206.0 3553.0 109635;3923.0 144.0 109652;3007.0 116.0 109656;234.0 6.0 109683;5661.0 167.0 109628;2190.0 88.0 109661;2100.0 85.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1343626.0;49285.0;1338775.0;51545.0;1279047.0;52943.0;1.0496453553;1.12845873254,666.0 20.0 109680;1608.0 50.0 109666;1615.0 36.0 109667;1627.0 64.0 109668;1501.0 112.0 109670;5675.0 167.0 109628;1072.0 58.0 109674;859.0 59.0 109676;828.0 15.0 109678;634.0 27.0 109679;1171.0 18.0 109648;504.0 23.0 109681;449.0 17.0 109682;247.0 6.0 109683;3945.0 145.0 109652;80940.0 3574.0 109635;3019.0 117.0 109656;2250.0 25.0 109660;2204.0 88.0 109661;2113.0 85.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1344633.0;49308.0;1339748.0;51579.0;1280052.0;52975.0;1.04987157798;1.12857319513,678.0 20.0 109680;1624.0 52.0 109666;1636.0 36.0 109667;1649.0 65.0 109668;1513.0 112.0 109670;5693.0 168.0 109628;1085.0 58.0 109674;871.0 61.0 109676;845.0 15.0 109678;648.0 27.0 109679;1185.0 18.0 109648;521.0 23.0 109681;465.0 17.0 109682;81616.0 3601.0 109635;3957.0 145.0 109652;3037.0 117.0 109656;264.0 7.0 109683;2263.0 25.0 109660;2220.0 88.0 109661;2130.0 85.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1345645.0;49339.0;1340745.0;51604.0;1281044.0;53006.0;1.04972934879;1.12849891164,1204.0 18.0 109648;1641.0 53.0 109666;82336.0 3622.0 109635;1664.0 65.0 109668;1529.0 113.0 109670;5709.0 168.0 109628;1099.0 58.0 109674;884.0 61.0 109676;858.0 15.0 109678;662.0 27.0 109679;694.0 20.0 109680;533.0 23.0 109681;479.0 17.0 109682;1643.0 36.0 109667;3981.0 145.0 109652;3055.0 117.0 109656;275.0 7.0 109683;2272.0 25.0 109660;2235.0 88.0 109661;2144.0 87.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1346629.0;49359.0;1341717.0;51624.0;1282076.0;53033.0;1.04971726465;1.12853240812,1217.0 18.0 109648;1656.0 53.0 109666;83037.0 3637.0 109635;1681.0 65.0 109668;1547.0 113.0 109670;2288.0 26.0 109660;1104.0 58.0 109674;898.0 62.0 109676;874.0 15.0 109678;678.0 27.0 109679;708.0 21.0 109680;546.0 23.0 109681;492.0 17.0 109682;1660.0 36.0 109667;3995.0 145.0 109652;3072.0 118.0 109656;283.0 7.0 109683;5716.0 168.0 109628;2258.0 89.0 109661;2159.0 87.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1347663.0;49383.0;1342737.0;51642.0;1283068.0;53056.0;1.04958093249;1.12846648749,1228.0 18.0 109648;1668.0 53.0 109666;83802.0 3652.0 109635;1699.0 65.0 109668;1561.0 113.0 109670;2300.0 26.0 109660;1119.0 58.0 109674;912.0 62.0 109676;887.0 15.0 109678;691.0 28.0 109679;723.0 21.0 109680;558.0 23.0 109681;507.0 17.0 109682;1675.0 36.0 109667;4000.0 145.0 109652;3081.0 118.0 109656;296.0 8.0 109683;5728.0 168.0 109628;2273.0 89.0 109661;2181.0 88.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1348643.0;49408.0;1343729.0;51673.0;1284073.0;53080.0;1.04966741234;1.1283424524,1245.0 18.0 109648;1682.0 54.0 109666;84494.0 3677.0 109635;1714.0 65.0 109668;1578.0 114.0 109670;5742.0 168.0 109628;1136.0 59.0 109674;930.0 63.0 109676;905.0 15.0 109678;709.0 28.0 109679;734.0 22.0 109680;573.0 23.0 109681;522.0 17.0 109682;313.0 9.0 109683;4018.0 145.0 109652;3097.0 118.0 109656;1690.0 36.0 109667;2318.0 26.0 109660;2290.0 89.0 109661;2191.0 88.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1349673.0;49428.0;1344754.0;51687.0;1285121.0;53099.0;1.04952793585;1.1282305201,1270.0 18.0 109648;1700.0 54.0 109666;1707.0 36.0 109667;1725.0 65.0 109668;1593.0 114.0 109670;5757.0 169.0 109628;1153.0 59.0 109674;941.0 64.0 109676;917.0 15.0 109678;727.0 28.0 109679;749.0 22.0 109680;590.0 23.0 109681;538.0 17.0 109682;85217.0 3689.0 109635;4031.0 145.0 109652;3113.0 118.0 109656;327.0 9.0 109683;2333.0 26.0 109660;2307.0 89.0 109661;2211.0 88.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1350623.0;49438.0;1345744.0;51717.0;1286090.0;53129.0;1.04989077593;1.12858306253,765.0 22.0 109680;1720.0 54.0 109666;85924.0 3714.0 109635;1738.0 65.0 109668;1607.0 114.0 109670;5769.0 169.0 109628;1166.0 59.0 109674;950.0 64.0 109676;936.0 15.0 109678;741.0 28.0 109679;1281.0 18.0 109648;610.0 23.0 109681;547.0 17.0 109682;346.0 9.0 109683;4047.0 147.0 109652;3127.0 118.0 109656;1729.0 37.0 109667;2347.0 27.0 109660;2319.0 89.0 109661;2227.0 89.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1351654.0;49454.0;1346827.0;51746.0;1287107.0;53156.0;1.0500961821;1.12876036152,781.0 22.0 109680;1743.0 54.0 109666;86706.0 3735.0 109635;1753.0 65.0 109668;1624.0 115.0 109670;5789.0 170.0 109628;1186.0 59.0 109674;962.0 65.0 109676;956.0 15.0 109678;753.0 28.0 109679;1297.0 18.0 109648;629.0 23.0 109681;555.0 17.0 109682;364.0 10.0 109683;4059.0 147.0 109652;3145.0 119.0 109656;1745.0 38.0 109667;2362.0 27.0 109660;2331.0 89.0 109661;2239.0 91.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
data,1241687700,1352634.0;49476.0;1347868.0;51767.0;1288109.0;53172.0;1.05000496725;1.12853777424,796.0 22.0 109680;1760.0 54.0 109666;1759.0 38.0 109667;1763.0 65.0 109668;1639.0 115.0 109670;5810.0 170.0 109628;1194.0 59.0 109674;974.0 66.0 109676;966.0 15.0 109678;765.0 28.0 109679;1316.0 18.0 109648;652.0 23.0 109681;570.0 17.0 109682;377.0 10.0 109683;4074.0 147.0 109652;87464.0 3755.0 109635;3163.0 119.0 109656;2380.0 27.0 109660;2346.0 89.0 109661;2252.0 91.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1011;109666 964;109667 976;109668 969;109670 1009;109628 996;109674 1012;109676 1027;109678 964;109679 963;109648 1023;109681 1033;109682 984;109683 1000;109652 1029;109635 1023;109656 1053;109660 999;109661 992;109663 973
data,1241688600,1353600.0;49498.0;1348885.0;51794.0;1289131.0;53188.0;1.05004333247;1.12828626757,1334.0 18.0 109648;1777.0 55.0 109666;1780.0 38.0 109667;1775.0 65.0 109668;1650.0 115.0 109670;5824.0 170.0 109628;1208.0 59.0 109674;985.0 66.0 109676;979.0 15.0 109678;781.0 29.0 109679;804.0 22.0 109680;665.0 23.0 109681;583.0 17.0 109682;392.0 10.0 109683;4088.0 147.0 109652;88209.0 3778.0 109635;3183.0 121.0 109656;2390.0 27.0 109660;2359.0 89.0 109661;2271.0 91.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 911;109666 1033;109667 1047;109668 971;109670 950;109628 986;109674 966;109676 1004;109678 967;109679 1022;109680 961;109681 1062;109682 1058;109683 993;109652 990;109635 1049;109656 1010;109660 999;109661 997;109663 1024
data,1241689200,1354585.0;49525.0;1349871.0;51820.0;1290134.0;53202.0;1.04999424644;1.12791121791,1358.0 18.0 109648;1791.0 55.0 109666;88917.0 3800.0 109635;1789.0 65.0 109668;1663.0 116.0 109670;2401.0 27.0 109660;1221.0 60.0 109674;997.0 66.0 109676;990.0 15.0 109678;791.0 29.0 109679;824.0 22.0 109680;675.0 24.0 109681;599.0 17.0 109682;402.0 10.0 109683;4105.0 147.0 109652;3199.0 121.0 109656;1796.0 38.0 109667;5844.0 170.0 109628;2377.0 90.0 109661;2284.0 91.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1051;109666 1021;109635 1016;109668 985;109670 981;109660 968;109674 1034;109676 1028;109678 996;109679 937;109680 1034;109681 929;109682 1019;109683 1013;109652 992;109656 959;109667 983;109628 1069;109661 980;109663 1005
data,1241690100,1355569.0;49545.0;1350841.0;51851.0;1291122.0;53218.0;1.05020649246;1.12775059181,1381.0 19.0 109648;1806.0 55.0 109666;1805.0 38.0 109667;1799.0 65.0 109668;1678.0 117.0 109670;5864.0 171.0 109628;1234.0 60.0 109674;1012.0 66.0 109676;1003.0 15.0 109678;798.0 29.0 109679;837.0 23.0 109680;686.0 24.0 109681;615.0 17.0 109682;413.0 10.0 109683;4119.0 147.0 109652;89624.0 3824.0 109635;3216.0 121.0 109656;2420.0 28.0 109660;2390.0 90.0 109661;2293.0 93.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1036;109666 987;109667 961;109668 983;109670 967;109628 1029;109674 970;109676 975;109678 1038;109679 984;109680 971;109681 974;109682 1026;109683 985;109652 1028;109635 993;109656 1018;109660 1039;109661 1008;109663 1028
data,1241690700,1356627.0;49572.0;1351831.0;51875.0;1292088.0;53241.0;1.05017028013;1.12765987184,1394.0 19.0 109648;1815.0 55.0 109666;90340.0 3842.0 109635;1811.0 65.0 109668;1692.0 117.0 109670;5876.0 171.0 109628;1250.0 60.0 109674;1027.0 67.0 109676;1013.0 16.0 109678;816.0 29.0 109679;849.0 23.0 109680;700.0 24.0 109681;633.0 18.0 109682;433.0 11.0 109683;4128.0 147.0 109652;3230.0 122.0 109656;1828.0 38.0 109667;2438.0 29.0 109660;2402.0 90.0 109661;2308.0 93.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 992;109666 992;109635 998;109668 963;109670 996;109628 1029;109674 1015;109676 933;109678 1036;109679 975;109680 977;109681 1004;109682 1047;109683 1043;109652 979;109656 986;109667 967;109660 1016;109661 1022;109663 1030
data,1241691600,1357649.0;49604.0;1352806.0;51901.0;1293042.0;53256.0;1.05005249244;1.12726680277,862.0 23.0 109680;1828.0 55.0 109666;1838.0 38.0 109667;1828.0 65.0 109668;1704.0 117.0 109670;2451.0 29.0 109660;1268.0 60.0 109674;1041.0 68.0 109676;1025.0 16.0 109678;830.0 29.0 109679;1409.0 19.0 109648;711.0 25.0 109681;648.0 18.0 109682;451.0 12.0 109683;4150.0 149.0 109652;91031.0 3862.0 109635;3248.0 122.0 109656;5888.0 171.0 109628;2419.0 90.0 109661;2328.0 94.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 949;109666 1013;109667 991;109668 1001;109670 1014;109660 982;109674 962;109676 1000;109678 976;109679 1040;109648 996;109681 1052;109682 1014;109683 994;109652 1011;109635 978;109656 1041;109628 1032;109661 951;109663 1003
data,1241692200,1358617.0;49630.0;1353806.0;51928.0;1294008.0;53287.0;1.05002086947;1.12729369667,1421.0 19.0 109648;91730.0 3883.0 109635;1857.0 38.0 109667;1842.0 65.0 109668;1718.0 117.0 109670;2466.0 29.0 109660;1276.0 60.0 109674;1059.0 68.0 109676;1845.0 57.0 109666;1043.0 16.0 109678;845.0 30.0 109679;883.0 23.0 109680;727.0 25.0 109681;672.0 18.0 109682;466.0 13.0 109683;4161.0 149.0 109652;3267.0 123.0 109656;5905.0 172.0 109628;2434.0 90.0 109661;2341.0 94.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1018;109635 993;109667 1004;109668 1045;109670 973;109660 979;109674 923;109676 1044;109666 979;109678 980;109679 1000;109680 1028;109681 988;109682 1005;109683 1011;109652 985;109656 1011;109628 984;109661 1017;109663 1033
