
New Run at  01/26/2015 23:35:13
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220764.0;8891.0;221775.0;10253.0;207924.0;8703.0;1.14793160635;1.03930258201,2949.0 39.0 109536;2552.0 95.0 109542;22428.0 1059.0 109510;2121.0 37.0 109543;1827.0 80.0 109544;2708.0 142.0 109417;1658.0 40.0 109546;1544.0 67.0 109547;1360.0 32.0 109548;953.0 15.0 109550;210.0 6.0 109552;5316.0 238.0 109524;5060.0 255.0 109525;1637.0 33.0 109545;4135.0 125.0 109529;4196.0 142.0 109530;3191.0 107.0 109531;3420.0 71.0 109533;3557.0 155.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221834.0;8910.0;222824.0;10286.0;209013.0;8728.0;1.14930411073;1.03966122041,2996.0 39.0 109536;2618.0 96.0 109542;22515.0 1063.0 109510;2166.0 38.0 109543;1899.0 84.0 109544;2805.0 147.0 109417;1690.0 40.0 109546;1631.0 71.0 109547;1402.0 32.0 109548;993.0 16.0 109550;251.0 6.0 109552;5359.0 240.0 109524;5123.0 258.0 109525;1678.0 34.0 109545;4173.0 125.0 109529;4239.0 144.0 109530;3269.0 111.0 109531;3454.0 71.0 109533;3610.0 156.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222868.0;8926.0;223868.0;10318.0;210071.0;8758.0;1.15078538427;1.04094952488,3040.0 40.0 109536;22607.0 1067.0 109510;2678.0 98.0 109542;2196.0 38.0 109543;1986.0 87.0 109544;2890.0 148.0 109417;1732.0 40.0 109546;1745.0 77.0 109547;1433.0 32.0 109548;1024.0 18.0 109550;282.0 7.0 109552;5402.0 242.0 109524;5178.0 259.0 109525;1715.0 36.0 109545;4214.0 125.0 109529;4278.0 144.0 109530;3366.0 116.0 109531;3493.0 71.0 109533;3656.0 158.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223879.0;8954.0;224926.0;10341.0;211144.0;8785.0;1.14952692078;1.04030165502,3080.0 41.0 109536;22690.0 1067.0 109510;2725.0 100.0 109542;2240.0 38.0 109543;2052.0 88.0 109544;1762.0 36.0 109545;1783.0 40.0 109546;1830.0 79.0 109547;1479.0 33.0 109548;1089.0 22.0 109550;312.0 7.0 109552;5455.0 246.0 109524;5228.0 259.0 109525;2951.0 152.0 109417;4249.0 125.0 109529;4316.0 145.0 109530;3489.0 118.0 109531;3533.0 71.0 109533;3710.0 159.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224914.0;8980.0;225980.0;10369.0;212243.0;8815.0;1.149230181;1.04022932721,3126.0 41.0 109536;22791.0 1071.0 109510;2766.0 101.0 109542;2267.0 39.0 109543;2123.0 89.0 109544;3036.0 153.0 109417;1811.0 42.0 109546;1904.0 80.0 109547;1514.0 34.0 109548;1139.0 24.0 109550;337.0 7.0 109552;5584.0 250.0 109524;5282.0 261.0 109525;1806.0 37.0 109545;4281.0 126.0 109529;4362.0 148.0 109530;3566.0 118.0 109531;3579.0 73.0 109533;3753.0 160.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,225959.0;9007.0;227131.0;10392.0;213307.0;8841.0;1.14781582049;1.03979030596,3168.0 42.0 109536;22911.0 1073.0 109510;2815.0 101.0 109542;2304.0 39.0 109543;2175.0 90.0 109544;1850.0 37.0 109545;1856.0 44.0 109546;1952.0 80.0 109547;1564.0 35.0 109548;1227.0 26.0 109550;385.0 7.0 109552;5710.0 251.0 109524;5334.0 264.0 109525;3127.0 155.0 109417;4328.0 128.0 109529;4419.0 150.0 109530;3638.0 119.0 109531;3620.0 74.0 109533;3795.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,227046.0;9035.0;228215.0;10409.0;214359.0;8863.0;1.14617391553;1.03902195654,3212.0 42.0 109536;2858.0 101.0 109542;23035.0 1078.0 109510;2338.0 39.0 109543;2230.0 90.0 109544;3182.0 155.0 109417;1896.0 46.0 109546;2006.0 80.0 109547;1600.0 35.0 109548;1320.0 28.0 109550;424.0 7.0 109552;5811.0 254.0 109524;5416.0 267.0 109525;1885.0 37.0 109545;4374.0 129.0 109529;4465.0 150.0 109530;3702.0 120.0 109531;3663.0 74.0 109533;3845.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,228123.0;9057.0;229311.0;10438.0;215495.0;8884.0;1.14650805635;1.03837938737,3258.0 43.0 109536;2897.0 101.0 109542;23219.0 1086.0 109510;2374.0 40.0 109543;2276.0 93.0 109544;1921.0 37.0 109545;1932.0 47.0 109546;2038.0 80.0 109547;1640.0 35.0 109548;1374.0 29.0 109550;466.0 7.0 109552;5930.0 258.0 109524;5526.0 270.0 109525;3231.0 158.0 109417;4425.0 130.0 109529;4523.0 152.0 109530;3745.0 121.0 109531;3696.0 74.0 109533;3887.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229207.0;9081.0;230337.0;10456.0;216557.0;8903.0;1.14576636677;1.03766781873,3303.0 44.0 109536;23400.0 1089.0 109510;2937.0 101.0 109542;2417.0 40.0 109543;2336.0 94.0 109544;1967.0 37.0 109545;1964.0 47.0 109546;2077.0 83.0 109547;1681.0 36.0 109548;1433.0 31.0 109550;499.0 8.0 109552;6029.0 259.0 109524;5590.0 272.0 109525;3275.0 158.0 109417;4481.0 130.0 109529;4566.0 154.0 109530;3779.0 121.0 109531;3736.0 75.0 109533;3914.0 162.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230283.0;9097.0;231399.0;10483.0;217577.0;8925.0;1.14680028408;1.03838623956,3345.0 44.0 109536;23534.0 1090.0 109510;2974.0 103.0 109542;2452.0 40.0 109543;2375.0 94.0 109544;2008.0 37.0 109545;2015.0 48.0 109546;2122.0 85.0 109547;1720.0 36.0 109548;1503.0 31.0 109550;527.0 8.0 109552;6121.0 262.0 109524;5694.0 278.0 109525;3331.0 159.0 109417;4519.0 131.0 109529;4649.0 157.0 109530;3824.0 124.0 109531;3775.0 76.0 109533;3958.0 165.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
