
New Run at  01/27/2015 03:21:38
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1342211.0;49400.0;1344452.0;63843.0;1277416.0;51179.0;1.29021423657;1.08856229933,679.0 12.0 109680;1691.0 83.0 109666;1757.0 46.0 109667;1601.0 50.0 109668;1591.0 97.0 109670;2201.0 36.0 109660;1098.0 53.0 109674;880.0 52.0 109676;827.0 18.0 109678;736.0 34.0 109679;1160.0 27.0 109648;507.0 23.0 109681;459.0 17.0 109682;80611.0 3529.0 109635;4714.0 164.0 109652;3182.0 131.0 109656;288.0 11.0 109683;6108.0 145.0 109628;2174.0 94.0 109661;2168.0 105.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1343187.0;49425.0;1345492.0;63858.0;1278371.0;51204.0;1.28980481686;1.08852092164,713.0 12.0 109680;1785.0 84.0 109666;1795.0 46.0 109667;1661.0 52.0 109668;1662.0 100.0 109670;6152.0 145.0 109628;1159.0 54.0 109674;925.0 54.0 109676;882.0 18.0 109678;773.0 35.0 109679;1196.0 27.0 109648;542.0 23.0 109681;497.0 17.0 109682;370.0 11.0 109683;4750.0 164.0 109652;80662.0 3530.0 109635;3268.0 133.0 109656;2235.0 36.0 109660;2223.0 95.0 109661;2222.0 106.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1344183.0;49447.0;1346476.0;63887.0;1279382.0;51232.0;1.28982956997;1.08857792953,750.0 13.0 109680;1871.0 88.0 109666;1840.0 47.0 109667;1694.0 52.0 109668;1786.0 107.0 109670;6185.0 145.0 109628;1235.0 58.0 109674;997.0 58.0 109676;916.0 19.0 109678;803.0 35.0 109679;1219.0 27.0 109648;563.0 23.0 109681;527.0 17.0 109682;80706.0 3531.0 109635;4773.0 164.0 109652;3342.0 135.0 109656;437.0 12.0 109683;2271.0 37.0 109660;2263.0 96.0 109661;2278.0 107.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1345189.0;49477.0;1347499.0;63932.0;1280417.0;51270.0;1.28994082512;1.08865891788,1249.0 28.0 109648;1978.0 93.0 109666;80734.0 3532.0 109635;1715.0 53.0 109668;1964.0 117.0 109670;6210.0 146.0 109628;1330.0 64.0 109674;1100.0 64.0 109676;944.0 19.0 109678;840.0 38.0 109679;785.0 14.0 109680;592.0 25.0 109681;551.0 17.0 109682;1872.0 47.0 109667;4805.0 165.0 109652;3397.0 135.0 109656;491.0 14.0 109683;2308.0 38.0 109660;2286.0 97.0 109661;2328.0 110.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1346154.0;49502.0;1348514.0;63964.0;1281445.0;51289.0;1.28988845366;1.08841936696,1271.0 28.0 109648;2053.0 93.0 109666;80765.0 3533.0 109635;1737.0 53.0 109668;2202.0 133.0 109670;2333.0 38.0 109660;1419.0 66.0 109674;1195.0 68.0 109676;966.0 19.0 109678;879.0 38.0 109679;813.0 14.0 109680;625.0 26.0 109681;571.0 18.0 109682;1895.0 47.0 109667;4833.0 166.0 109652;3443.0 135.0 109656;535.0 15.0 109683;6232.0 146.0 109628;2327.0 99.0 109661;2400.0 113.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1347133.0;49521.0;1349485.0;63990.0;1282456.0;51314.0;1.2899269533;1.08846499082,1293.0 28.0 109648;2097.0 93.0 109666;80793.0 3534.0 109635;1756.0 53.0 109668;2496.0 142.0 109670;2362.0 38.0 109660;1498.0 68.0 109674;1291.0 70.0 109676;993.0 21.0 109678;909.0 40.0 109679;835.0 14.0 109680;649.0 26.0 109681;599.0 19.0 109682;1911.0 47.0 109667;4854.0 166.0 109652;3458.0 135.0 109656;581.0 16.0 109683;6258.0 148.0 109628;2378.0 103.0 109661;2454.0 113.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1348151.0;49545.0;1350472.0;64021.0;1283437.0;51342.0;1.28995801338;1.08852130204,1315.0 28.0 109648;2138.0 94.0 109666;80833.0 3536.0 109635;1771.0 53.0 109668;2812.0 160.0 109670;6288.0 148.0 109628;1574.0 70.0 109674;1384.0 74.0 109676;1022.0 21.0 109678;954.0 40.0 109679;855.0 14.0 109680;667.0 26.0 109681;624.0 20.0 109682;619.0 16.0 109683;4883.0 167.0 109652;3471.0 135.0 109656;1925.0 47.0 109667;2389.0 39.0 109660;2436.0 104.0 109661;2492.0 113.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1349103.0;49563.0;1351510.0;64058.0;1284449.0;51366.0;1.29015423936;1.08854504331,1333.0 29.0 109648;2176.0 94.0 109666;1943.0 47.0 109667;1789.0 53.0 109668;3254.0 180.0 109670;6313.0 149.0 109628;1635.0 71.0 109674;1475.0 80.0 109676;1048.0 21.0 109678;983.0 40.0 109679;867.0 14.0 109680;686.0 26.0 109681;652.0 22.0 109682;80873.0 3537.0 109635;4912.0 169.0 109652;3491.0 136.0 109656;636.0 16.0 109683;2405.0 39.0 109660;2491.0 106.0 109661;2528.0 113.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1350108.0;49583.0;1352475.0;64080.0;1285456.0;51387.0;1.29011661264;1.0885083352,889.0 14.0 109680;2200.0 94.0 109666;80911.0 3538.0 109635;1802.0 53.0 109668;3613.0 189.0 109670;6337.0 149.0 109628;1675.0 72.0 109674;1637.0 88.0 109676;1081.0 22.0 109678;997.0 40.0 109679;1344.0 29.0 109648;701.0 26.0 109681;685.0 22.0 109682;665.0 17.0 109683;4945.0 169.0 109652;3508.0 136.0 109656;1958.0 47.0 109667;2423.0 39.0 109660;2538.0 107.0 109661;2546.0 113.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1351086.0;49599.0;1353478.0;64113.0;1286408.0;51401.0;1.29034240961;1.08843602939,905.0 14.0 109680;2223.0 94.0 109666;80958.0 3540.0 109635;1814.0 53.0 109668;3973.0 205.0 109670;6354.0 149.0 109628;1716.0 73.0 109674;1868.0 98.0 109676;1105.0 22.0 109678;1017.0 40.0 109679;1366.0 29.0 109648;719.0 26.0 109681;700.0 23.0 109682;693.0 17.0 109683;4965.0 170.0 109652;3528.0 137.0 109656;1975.0 48.0 109667;2440.0 39.0 109660;2567.0 107.0 109661;2572.0 113.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
