
New Run at  01/27/2015 04:10:55
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1587867.0;58084.0;1590866.0;66762.0;1505311.0;60268.0;1.14723752666;1.09450601001,4763.0 106.0 109697;4530.0 157.0 109698;56608.0 2386.0 109635;3880.0 191.0 109699;3457.0 91.0 109701;3159.0 55.0 109702;3066.0 129.0 109704;6269.0 218.0 109673;2530.0 87.0 109706;2380.0 115.0 109675;1504.0 62.0 109708;1552.0 58.0 109709;1133.0 47.0 109710;1535.0 39.0 109707;4744.0 148.0 109651;106.0 1.0 109716;6450.0 249.0 109689;5735.0 237.0 109690;12038.0 246.0 109667;13295.0 171.0 109660,109697.0 11555;109635.0 11555;109667.0 11555;109699.0 11555;109701.0 11555;109702.0 11555;109704.0 11555;109673.0 11555;109706.0 11555;109707.0 11555;109708.0 11555;109709.0 11555;109710.0 11555;109651.0 11555;109716.0 11555;109698.0 11555;109689.0 11555;109690.0 11555;109675.0 11555;109660.0 11555,109697 568;109698 594;109635 570;109699 570;109701 602;109702 549;109704 602;109673 571;109706 581;109675 561;109708 589;109709 604;109710 584;109707 559;109651 581;109716 592;109689 590;109690 578;109667 555;109660 555
data,1241766900,1588873.0;58102.0;1591855.0;66773.0;1506253.0;60290.0;1.14708469692;1.09457484203,4801.0 106.0 109697;4568.0 157.0 109698;12114.0 248.0 109667;3917.0 191.0 109699;3490.0 91.0 109701;3209.0 55.0 109702;3098.0 129.0 109704;6300.0 218.0 109673;2605.0 88.0 109706;2420.0 116.0 109675;1545.0 62.0 109708;1678.0 62.0 109709;1176.0 47.0 109710;4790.0 148.0 109651;1594.0 40.0 109707;56657.0 2387.0 109635;6487.0 249.0 109689;146.0 2.0 109716;5785.0 237.0 109690;13343.0 171.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1003;109698 1008;109667 1045;109699 1015;109701 986;109702 979;109704 958;109673 963;109706 998;109675 976;109708 1020;109709 1037;109710 1035;109651 976;109707 1038;109635 1023;109689 940;109716 1023;109690 985;109660 992
data,1241767800,1589908.0;58121.0;1592866.0;66798.0;1507255.0;60314.0;1.14715772454;1.09463748241,4847.0 107.0 109697;4616.0 158.0 109698;12176.0 248.0 109667;3516.0 91.0 109701;3248.0 55.0 109702;3139.0 130.0 109704;6366.0 223.0 109673;2651.0 88.0 109706;1639.0 41.0 109707;1573.0 63.0 109708;1810.0 66.0 109709;1246.0 50.0 109710;4833.0 150.0 109651;3956.0 192.0 109699;182.0 3.0 109716;56701.0 2387.0 109635;6536.0 250.0 109689;5841.0 238.0 109690;2475.0 118.0 109675;13383.0 171.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 993;109698 993;109667 1018;109701 949;109702 959;109704 1026;109673 1025;109706 946;109707 996;109708 967;109709 1053;109710 1061;109651 967;109699 1031;109716 1000;109635 997;109689 1021;109690 963;109675 984;109660 1051
data,1241768700,1590929.0;58142.0;1593846.0;66821.0;1508265.0;60331.0;1.14716911344;1.09452000143,4900.0 110.0 109697;4656.0 158.0 109698;56736.0 2387.0 109635;3993.0 192.0 109699;3560.0 91.0 109701;3276.0 55.0 109702;3170.0 130.0 109704;6429.0 223.0 109673;2697.0 91.0 109706;1696.0 44.0 109707;1606.0 65.0 109708;1934.0 71.0 109709;1288.0 51.0 109710;4879.0 150.0 109651;239.0 4.0 109716;12227.0 248.0 109667;6593.0 252.0 109689;5878.0 238.0 109690;2549.0 121.0 109675;13408.0 171.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 969;109698 1042;109635 1001;109699 1001;109701 1055;109702 1029;109704 955;109673 1064;109706 1048;109707 1000;109708 1002;109709 955;109710 988;109651 967;109716 1003;109667 924;109689 979;109690 1021;109675 1016;109660 981
data,1241769300,1591934.0;58168.0;1594862.0;66842.0;1509273.0;60345.0;1.14701012707;1.09424460862,4947.0 110.0 109697;56773.0 2390.0 109635;4031.0 193.0 109699;3596.0 91.0 109701;3319.0 55.0 109702;3219.0 131.0 109704;6484.0 225.0 109673;2764.0 94.0 109706;1751.0 44.0 109707;1652.0 65.0 109708;2097.0 74.0 109709;1363.0 54.0 109710;4923.0 152.0 109651;274.0 5.0 109716;4687.0 158.0 109698;12257.0 248.0 109667;6638.0 253.0 109689;5908.0 238.0 109690;2606.0 121.0 109675;13441.0 172.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 974;109635 1019;109699 982;109701 989;109702 964;109704 1026;109673 993;109706 997;109707 971;109708 1024;109709 1028;109710 1000;109651 1008;109716 932;109698 987;109667 952;109689 986;109690 1072;109675 994;109660 1102
data,1241770200,1592850.0;58185.0;1595908.0;66861.0;1510279.0;60365.0;1.14690872661;1.09418778567,4994.0 111.0 109697;56819.0 2390.0 109635;4080.0 194.0 109699;3624.0 91.0 109701;3350.0 55.0 109702;3252.0 131.0 109704;6554.0 227.0 109673;2860.0 95.0 109706;2653.0 122.0 109675;1690.0 65.0 109708;2248.0 78.0 109709;1411.0 54.0 109710;1813.0 47.0 109707;4967.0 152.0 109651;330.0 7.0 109716;4719.0 158.0 109698;6676.0 253.0 109689;5949.0 239.0 109690;12310.0 251.0 109667;13477.0 172.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1020;109635 1058;109699 1001;109701 965;109702 1021;109704 1029;109673 968;109706 948;109675 990;109708 1004;109709 1007;109710 969;109707 1065;109651 1012;109716 983;109698 1043;109689 913;109690 996;109667 1022;109660 986
data,1241771100,1593819.0;58207.0;1596893.0;66882.0;1511341.0;60387.0;1.14682517475;1.09406915446,5052.0 114.0 109697;4753.0 159.0 109698;4109.0 195.0 109699;3649.0 91.0 109701;3386.0 55.0 109702;3280.0 131.0 109704;6625.0 228.0 109673;2917.0 95.0 109706;2697.0 122.0 109675;1734.0 67.0 109708;2371.0 80.0 109709;1476.0 58.0 109710;1881.0 48.0 109707;56856.0 2390.0 109635;12355.0 253.0 109667;389.0 8.0 109716;5009.0 153.0 109651;6724.0 255.0 109689;5980.0 239.0 109690;13518.0 172.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 989;109698 1033;109699 1022;109701 997;109702 1020;109704 1028;109673 955;109706 1013;109675 993;109708 952;109709 982;109710 962;109707 960;109635 1040;109667 985;109716 1003;109651 948;109689 1090;109690 1018;109660 1010
data,1241772000,1594814.0;58219.0;1597929.0;66905.0;1512437.0;60405.0;1.14695504062;1.09405937833,5138.0 117.0 109697;4787.0 159.0 109698;1936.0 49.0 109707;4149.0 197.0 109699;3688.0 91.0 109701;3433.0 55.0 109702;3323.0 131.0 109704;6702.0 232.0 109673;2963.0 95.0 109706;2744.0 123.0 109675;1779.0 71.0 109708;2463.0 82.0 109709;1584.0 61.0 109710;5037.0 153.0 109651;440.0 9.0 109716;56892.0 2390.0 109635;6758.0 255.0 109689;6015.0 240.0 109690;12412.0 254.0 109667;13554.0 172.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1006;109698 1027;109707 987;109699 959;109701 998;109702 1028;109704 1031;109673 972;109706 1051;109675 958;109708 1042;109709 989;109710 1011;109651 928;109716 1013;109635 1003;109689 1015;109690 999;109667 1018;109660 965
data,1241772900,1595841.0;58231.0;1598884.0;66926.0;1513436.0;60416.0;1.14713170426;1.09401500437,5202.0 117.0 109697;4826.0 160.0 109698;56926.0 2392.0 109635;3715.0 92.0 109701;3475.0 57.0 109702;2779.0 123.0 109675;3359.0 131.0 109704;6782.0 233.0 109673;3006.0 95.0 109706;1987.0 50.0 109707;1841.0 74.0 109708;2540.0 84.0 109709;1698.0 65.0 109710;4184.0 197.0 109699;475.0 9.0 109716;5067.0 153.0 109651;6800.0 256.0 109689;6042.0 242.0 109690;12451.0 255.0 109667;13597.0 172.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 972;109698 1031;109635 988;109701 978;109702 958;109675 996;109704 1083;109673 994;109706 981;109707 991;109708 1001;109709 987;109710 975;109699 1008;109716 1034;109651 1012;109689 1003;109690 975;109667 983;109660 1050
data,1241773800,1596857.0;58249.0;1599878.0;66942.0;1514412.0;60436.0;1.14706854191;1.09402997872,5260.0 118.0 109697;4853.0 160.0 109698;56963.0 2392.0 109635;4207.0 197.0 109699;3743.0 92.0 109701;3510.0 57.0 109702;3396.0 131.0 109704;6833.0 234.0 109673;3042.0 95.0 109706;2026.0 50.0 109707;1919.0 75.0 109708;2664.0 89.0 109709;1846.0 69.0 109710;5106.0 153.0 109651;507.0 9.0 109716;12492.0 255.0 109667;6842.0 257.0 109689;6080.0 243.0 109690;2827.0 125.0 109675;13630.0 172.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 943;109698 1024;109635 987;109699 987;109701 958;109702 974;109704 1040;109673 998;109706 1017;109707 997;109708 1023;109709 1005;109710 1012;109651 1012;109716 974;109667 945;109689 1006;109690 1087;109675 1007;109660 1004
