
New Run at  01/22/2015 17:16:49
, Time, randomLearnAccesses; randomClicks; exp3LearnAccess; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241506500,446373.0;15767.0;446897.0;15813.0;1.00174153536,6017.0 198.0 109601;4841.0 236.0 109603;21409.0 661.0 109476;5247.0 329.0 109605;4882.0 162.0 109608;3366.0 116.0 109610;2076.0 74.0 109611;1909.0 131.0 109612;17976.0 595.0 109517;2430.0 153.0 109614;3229.0 51.0 109613;2507.0 150.0 109617;1776.0 47.0 109618;646.0 12.0 109619;9493.0 447.0 109594;3057.0 157.0 109615;8573.0 392.0 109596;7026.0 320.0 109598;6900.0 285.0 109599,109601.0 1076;109603.0 1076;109476.0 1076;109605.0 1076;109608.0 1076;109610.0 1076;109611.0 1076;109612.0 1076;109613.0 1076;109614.0 1076;109517.0 1076;109617.0 1076;109618.0 1076;109619.0 1076;109594.0 1076;109615.0 1076;109596.0 1076;109598.0 1076;109599.0 1076,109601 58;109603 53;109476 54;109605 49;109608 52;109610 59;109611 64;109612 72;109517 54;109614 71;109613 57;109617 67;109618 52;109619 50;109594 57;109615 45;109596 65;109598 51;109599 46
data,1241507400,447402.0;15791.0;447918.0;15837.0;1.00175769934,6068.0 201.0 109601;4892.0 236.0 109603;21459.0 662.0 109476;5305.0 330.0 109605;4937.0 162.0 109608;3428.0 117.0 109610;2140.0 76.0 109611;1974.0 135.0 109612;18041.0 597.0 109517;2467.0 155.0 109614;3092.0 158.0 109615;3277.0 52.0 109613;2563.0 152.0 109617;1837.0 48.0 109618;685.0 13.0 109619;9558.0 449.0 109594;8626.0 392.0 109596;7083.0 320.0 109598;6949.0 285.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1054;109603 1040;109476 994;109605 1082;109608 1030;109610 1080;109611 1038;109612 1165;109517 1112;109614 1101;109615 984;109613 992;109617 1067;109618 1020;109619 1069;109594 1064;109596 1039;109598 1091;109599 978
data,1241508000,448517.0;15824.0;449016.0;15864.0;1.00141367769,6134.0 204.0 109601;4939.0 238.0 109603;21525.0 663.0 109476;5367.0 334.0 109605;5004.0 162.0 109608;3482.0 117.0 109610;2192.0 79.0 109611;2037.0 141.0 109612;3354.0 53.0 109613;2530.0 157.0 109614;3141.0 158.0 109615;2620.0 153.0 109617;1887.0 48.0 109618;739.0 13.0 109619;9607.0 450.0 109594;8690.0 392.0 109596;18088.0 598.0 109517;7134.0 321.0 109598;7009.0 286.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1043;109603 991;109476 1066;109605 1037;109608 1013;109610 1032;109611 1000;109612 1048;109613 1104;109614 1085;109615 1044;109617 1053;109618 1048;109619 1078;109594 1096;109596 1134;109517 1039;109598 1049;109599 1040
data,1241508900,449565.0;15846.0;450116.0;15898.0;1.00205343928,6184.0 205.0 109601;5002.0 242.0 109603;21575.0 665.0 109476;5427.0 337.0 109605;5058.0 163.0 109608;18151.0 602.0 109517;2260.0 80.0 109611;2087.0 144.0 109612;3409.0 55.0 109613;2584.0 159.0 109614;3199.0 159.0 109615;2680.0 154.0 109617;1946.0 50.0 109618;790.0 13.0 109619;9669.0 451.0 109594;8756.0 394.0 109596;3534.0 119.0 109610;7193.0 321.0 109598;7075.0 288.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1009;109603 1108;109476 1057;109605 1074;109608 1012;109517 1020;109611 1051;109612 1036;109613 1068;109614 1029;109615 1037;109617 1058;109618 1048;109619 1031;109594 1107;109596 1035;109610 1070;109598 1036;109599 1114
data,1241509500,450624.0;15865.0;451168.0;15916.0;1.00200498805,6226.0 206.0 109601;5060.0 243.0 109603;21642.0 665.0 109476;5484.0 337.0 109605;5114.0 164.0 109608;3588.0 120.0 109610;2314.0 80.0 109611;2150.0 149.0 109612;18203.0 602.0 109517;2639.0 162.0 109614;3461.0 55.0 109613;2733.0 156.0 109617;1998.0 50.0 109618;844.0 14.0 109619;9729.0 452.0 109594;3252.0 159.0 109615;8814.0 395.0 109596;7249.0 321.0 109598;7131.0 289.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1047;109603 1059;109476 1086;109605 1096;109608 1093;109610 1063;109611 1066;109612 1089;109517 1053;109614 1020;109613 1052;109617 1083;109618 1032;109619 1057;109594 1013;109615 1009;109596 1032;109598 1031;109599 1019
data,1241510400,451666.0;15880.0;452299.0;15939.0;1.00231064883,6298.0 206.0 109601;5126.0 245.0 109603;21695.0 668.0 109476;5540.0 339.0 109605;5174.0 165.0 109608;3654.0 120.0 109610;2384.0 81.0 109611;2201.0 149.0 109612;3535.0 56.0 109613;2698.0 164.0 109614;18262.0 603.0 109517;2781.0 158.0 109617;2053.0 51.0 109618;911.0 16.0 109619;9797.0 454.0 109594;3299.0 160.0 109615;8861.0 396.0 109596;7312.0 321.0 109598;7181.0 290.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1055;109603 1092;109476 1034;109605 1141;109608 1037;109610 1059;109611 1067;109612 984;109613 1058;109614 1060;109517 1088;109617 1026;109618 1045;109619 1060;109594 1074;109615 1012;109596 1011;109598 1037;109599 1060
data,1241511000,452660.0;15905.0;453331.0;15959.0;1.00190997872,6340.0 206.0 109601;5186.0 245.0 109603;21750.0 668.0 109476;5595.0 341.0 109605;5225.0 165.0 109608;3704.0 122.0 109610;2437.0 81.0 109611;2255.0 152.0 109612;3586.0 57.0 109613;2755.0 169.0 109614;3359.0 160.0 109615;2831.0 158.0 109617;2110.0 52.0 109618;957.0 16.0 109619;9853.0 455.0 109594;8923.0 397.0 109596;18323.0 604.0 109517;7368.0 324.0 109598;7237.0 290.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1050;109603 1041;109476 1054;109605 1041;109608 1070;109610 1046;109611 1008;109612 1069;109613 1060;109614 1123;109615 1003;109617 1062;109618 1077;109619 982;109594 1094;109596 1057;109517 1064;109598 1057;109599 1042
data,1241511900,453741.0;15929.0;454335.0;15984.0;1.00214090233,6389.0 206.0 109601;5235.0 247.0 109603;21811.0 669.0 109476;5657.0 344.0 109605;5267.0 166.0 109608;3750.0 123.0 109610;2493.0 84.0 109611;2289.0 153.0 109612;3646.0 58.0 109613;2809.0 170.0 109614;3415.0 162.0 109615;2888.0 163.0 109617;2160.0 53.0 109618;1004.0 17.0 109619;9920.0 455.0 109594;8985.0 398.0 109596;18375.0 605.0 109517;7411.0 324.0 109598;7294.0 290.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1061;109603 1082;109476 1060;109605 1119;109608 1001;109610 1071;109611 1030;109612 1057;109613 1053;109614 983;109615 1025;109617 1046;109618 1066;109619 1033;109594 1091;109596 1072;109517 1041;109598 1045;109599 1064
data,1241512800,454779.0;15943.0;455451.0;16003.0;1.00228239379,6437.0 206.0 109601;5301.0 248.0 109603;21873.0 669.0 109476;5721.0 344.0 109605;5324.0 169.0 109608;3801.0 124.0 109610;2544.0 84.0 109611;2339.0 154.0 109612;3701.0 58.0 109613;2884.0 173.0 109614;3468.0 163.0 109615;2949.0 165.0 109617;2222.0 53.0 109618;1066.0 18.0 109619;9986.0 458.0 109594;9030.0 398.0 109596;18440.0 605.0 109517;7462.0 327.0 109598;7366.0 290.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1016;109603 1083;109476 1074;109605 1021;109608 1025;109610 1038;109611 1049;109612 1022;109613 1048;109614 1026;109615 1109;109617 1005;109618 1087;109619 1028;109594 1065;109596 1047;109517 1109;109598 1057;109599 1091
data,1241513400,455804.0;15960.0;456480.0;16021.0;1.00233549777,6493.0 206.0 109601;5347.0 249.0 109603;21926.0 669.0 109476;5769.0 345.0 109605;5376.0 171.0 109608;3861.0 124.0 109610;2591.0 85.0 109611;2397.0 157.0 109612;3762.0 58.0 109613;2939.0 174.0 109614;18503.0 606.0 109517;3009.0 166.0 109617;2277.0 54.0 109618;1118.0 18.0 109619;10037.0 459.0 109594;3521.0 163.0 109615;9085.0 400.0 109596;7515.0 327.0 109598;7417.0 293.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1075;109603 1043;109476 1015;109605 952;109608 1081;109610 1047;109611 1083;109612 1109;109613 1026;109614 1039;109517 1066;109617 1024;109618 1076;109619 1050;109594 1066;109615 1078;109596 1054;109598 1049;109599 1067
