
New Run at  01/27/2015 03:22:45
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1343431.0;49313.0;1342254.0;59424.0;1276678.0;51364.0;1.20609388818;1.0960526192,1000.0 34.0 109680;2692.0 74.0 109666;2870.0 76.0 109667;2665.0 100.0 109668;2544.0 125.0 109670;3739.0 60.0 109660;1860.0 83.0 109674;1391.0 86.0 109676;1304.0 26.0 109678;1100.0 41.0 109679;1913.0 37.0 109648;820.0 26.0 109681;684.0 24.0 109682;40871.0 1673.0 109635;6694.0 276.0 109652;5264.0 188.0 109656;433.0 20.0 109683;9792.0 271.0 109628;3741.0 139.0 109661;3457.0 173.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1344450.0;49343.0;1343255.0;59453.0;1277605.0;51393.0;1.20596419299;1.09604017137,1066.0 35.0 109680;2743.0 74.0 109666;2904.0 76.0 109667;2716.0 101.0 109668;2595.0 130.0 109670;9863.0 273.0 109628;1921.0 85.0 109674;1421.0 86.0 109676;1342.0 27.0 109678;1143.0 42.0 109679;1948.0 37.0 109648;860.0 26.0 109681;710.0 24.0 109682;477.0 20.0 109683;6789.0 283.0 109652;40946.0 1676.0 109635;5307.0 189.0 109656;3775.0 60.0 109660;3785.0 142.0 109661;3524.0 175.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1345441.0;49359.0;1344275.0;59469.0;1278638.0;51412.0;1.20587091195;1.09601171749,1128.0 36.0 109680;2791.0 75.0 109666;2930.0 76.0 109667;2767.0 102.0 109668;2707.0 135.0 109670;9906.0 274.0 109628;1979.0 85.0 109674;1460.0 87.0 109676;1382.0 28.0 109678;1206.0 43.0 109679;1981.0 37.0 109648;885.0 26.0 109681;728.0 24.0 109682;41007.0 1677.0 109635;6938.0 286.0 109652;5339.0 189.0 109656;502.0 20.0 109683;3801.0 60.0 109660;3837.0 142.0 109661;3581.0 175.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1346424.0;49376.0;1345254.0;59491.0;1279596.0;51441.0;1.20590450349;1.09623198319,2021.0 37.0 109648;2821.0 75.0 109666;41061.0 1678.0 109635;2816.0 102.0 109668;2882.0 143.0 109670;9948.0 274.0 109628;2010.0 86.0 109674;1492.0 88.0 109676;1409.0 28.0 109678;1256.0 44.0 109679;1169.0 38.0 109680;909.0 26.0 109681;755.0 25.0 109682;2965.0 76.0 109667;7099.0 289.0 109652;5375.0 189.0 109656;528.0 21.0 109683;3822.0 60.0 109660;3870.0 143.0 109661;3626.0 177.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1347458.0;49400.0;1346268.0;59520.0;1280619.0;51467.0;1.20592330402;1.09621868758,2047.0 37.0 109648;2854.0 76.0 109666;41135.0 1681.0 109635;2848.0 103.0 109668;3137.0 154.0 109670;3854.0 60.0 109660;2051.0 87.0 109674;1511.0 89.0 109676;1433.0 28.0 109678;1304.0 45.0 109679;1220.0 39.0 109680;943.0 27.0 109681;780.0 25.0 109682;2994.0 76.0 109667;7200.0 292.0 109652;5403.0 189.0 109656;556.0 21.0 109683;9982.0 275.0 109628;3897.0 143.0 109661;3699.0 181.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1348492.0;49421.0;1347252.0;59543.0;1281592.0;51491.0;1.20592061882;1.09627215684,2080.0 37.0 109648;2875.0 76.0 109666;41210.0 1683.0 109635;2877.0 104.0 109668;3419.0 166.0 109670;3878.0 61.0 109660;2084.0 87.0 109674;1533.0 89.0 109676;1456.0 28.0 109678;1341.0 46.0 109679;1280.0 40.0 109680;961.0 27.0 109681;819.0 25.0 109682;3024.0 76.0 109667;7287.0 294.0 109652;5424.0 189.0 109656;580.0 22.0 109683;10034.0 276.0 109628;3922.0 144.0 109661;3748.0 181.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1349449.0;49443.0;1348274.0;59568.0;1282567.0;51509.0;1.20583121157;1.09611146099,2106.0 37.0 109648;2898.0 76.0 109666;41267.0 1684.0 109635;2906.0 104.0 109668;3767.0 178.0 109670;10064.0 276.0 109628;2115.0 87.0 109674;1577.0 90.0 109676;1480.0 28.0 109678;1362.0 46.0 109679;1326.0 43.0 109680;989.0 27.0 109681;849.0 27.0 109682;602.0 22.0 109683;7364.0 294.0 109652;5443.0 190.0 109656;3047.0 76.0 109667;3906.0 61.0 109660;3949.0 145.0 109661;3837.0 185.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1350418.0;49466.0;1349315.0;59598.0;1283557.0;51526.0;1.2058124468;1.09590446061,2135.0 37.0 109648;2930.0 76.0 109666;3065.0 78.0 109667;2943.0 105.0 109668;4186.0 195.0 109670;10092.0 276.0 109628;2144.0 89.0 109674;1609.0 91.0 109676;1497.0 28.0 109678;1397.0 46.0 109679;1386.0 44.0 109680;1011.0 27.0 109681;879.0 27.0 109682;41308.0 1685.0 109635;7397.0 294.0 109652;5468.0 190.0 109656;627.0 23.0 109683;3935.0 61.0 109660;3982.0 147.0 109661;3904.0 187.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1351368.0;49481.0;1350281.0;59625.0;1284560.0;51546.0;1.20597803552;1.09591213972,1434.0 44.0 109680;2957.0 76.0 109666;41360.0 1687.0 109635;2970.0 106.0 109668;4538.0 209.0 109670;10118.0 276.0 109628;2165.0 89.0 109674;1665.0 96.0 109676;1525.0 28.0 109678;1426.0 47.0 109679;2157.0 37.0 109648;1033.0 27.0 109681;910.0 27.0 109682;644.0 23.0 109683;7427.0 294.0 109652;5505.0 192.0 109656;3088.0 78.0 109667;3961.0 61.0 109660;4015.0 147.0 109661;3963.0 189.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1352316.0;49495.0;1351294.0;59657.0;1285554.0;51575.0;1.20622526136;1.09613935467,1471.0 44.0 109680;2985.0 76.0 109666;41416.0 1689.0 109635;2994.0 106.0 109668;4962.0 231.0 109670;10149.0 277.0 109628;2196.0 89.0 109674;1719.0 97.0 109676;1557.0 30.0 109678;1453.0 48.0 109679;2176.0 37.0 109648;1055.0 27.0 109681;936.0 27.0 109682;671.0 24.0 109683;7448.0 294.0 109652;5521.0 192.0 109656;3111.0 78.0 109667;3993.0 61.0 109660;4036.0 147.0 109661;4025.0 191.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
