
New Run at  01/27/2015 03:19:28
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1340849.0;49347.0;1344652.0;50904.0;1278225.0;52977.0;1.02863459211;1.12615759726,1081.0 33.0 109680;2683.0 91.0 109666;2817.0 60.0 109667;2638.0 94.0 109668;2401.0 134.0 109670;3775.0 42.0 109660;1813.0 74.0 109674;1413.0 99.0 109676;1255.0 35.0 109678;1119.0 34.0 109679;1891.0 33.0 109648;897.0 31.0 109681;697.0 25.0 109682;39931.0 1635.0 109635;6551.0 252.0 109652;5200.0 194.0 109656;421.0 10.0 109683;9772.0 259.0 109628;3611.0 151.0 109661;3485.0 147.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1341835.0;49369.0;1345659.0;50927.0;1279218.0;53011.0;1.02862685489;1.12633147456,1112.0 36.0 109680;2705.0 91.0 109666;2842.0 60.0 109667;2661.0 94.0 109668;2417.0 135.0 109670;9802.0 259.0 109628;1835.0 74.0 109674;1441.0 100.0 109676;1290.0 35.0 109678;1146.0 35.0 109679;1916.0 33.0 109648;920.0 32.0 109681;722.0 26.0 109682;448.0 10.0 109683;6579.0 253.0 109652;40448.0 1647.0 109635;5215.0 195.0 109656;3802.0 42.0 109660;3642.0 151.0 109661;3515.0 148.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1342839.0;49389.0;1346605.0;50955.0;1280204.0;53035.0;1.02882212742;1.12635970766,1136.0 37.0 109680;2727.0 91.0 109666;2876.0 61.0 109667;2685.0 94.0 109668;2441.0 139.0 109670;9834.0 260.0 109628;1860.0 74.0 109674;1465.0 101.0 109676;1316.0 35.0 109678;1164.0 35.0 109679;1937.0 33.0 109648;942.0 33.0 109681;736.0 26.0 109682;40935.0 1663.0 109635;6610.0 255.0 109652;5231.0 196.0 109656;468.0 10.0 109683;3833.0 42.0 109660;3669.0 151.0 109661;3539.0 148.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1343837.0;49409.0;1347624.0;50997.0;1281123.0;53058.0;1.02923944521;1.12642058234,1963.0 34.0 109648;2753.0 94.0 109666;41496.0 1688.0 109635;2707.0 95.0 109668;2465.0 140.0 109670;9866.0 261.0 109628;1873.0 74.0 109674;1497.0 103.0 109676;1338.0 35.0 109678;1185.0 35.0 109679;1156.0 38.0 109680;971.0 33.0 109681;755.0 26.0 109682;2906.0 62.0 109667;6632.0 256.0 109652;5255.0 197.0 109656;494.0 10.0 109683;3850.0 42.0 109660;3692.0 154.0 109661;3569.0 149.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1344810.0;49435.0;1348615.0;51011.0;1282158.0;53078.0;1.02896888636;1.12615817809,1986.0 34.0 109648;2773.0 94.0 109666;42018.0 1698.0 109635;2731.0 95.0 109668;2485.0 141.0 109670;3880.0 42.0 109660;1901.0 74.0 109674;1526.0 103.0 109676;1358.0 35.0 109678;1211.0 36.0 109679;1172.0 38.0 109680;998.0 34.0 109681;777.0 26.0 109682;2928.0 62.0 109667;6664.0 256.0 109652;5282.0 197.0 109656;518.0 10.0 109683;9896.0 261.0 109628;3719.0 155.0 109661;3591.0 149.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1345768.0;49453.0;1349674.0;51028.0;1283151.0;53108.0;1.02886221919;1.12631465392,2017.0 34.0 109648;2800.0 94.0 109666;42586.0 1709.0 109635;2757.0 95.0 109668;2511.0 141.0 109670;3914.0 43.0 109660;1922.0 76.0 109674;1550.0 103.0 109676;1377.0 35.0 109678;1240.0 37.0 109679;1204.0 38.0 109680;1019.0 35.0 109681;812.0 26.0 109682;2949.0 62.0 109667;6690.0 256.0 109652;5305.0 197.0 109656;546.0 10.0 109683;9921.0 262.0 109628;3740.0 155.0 109661;3613.0 149.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1346826.0;49480.0;1350642.0;51064.0;1284156.0;53130.0;1.02909716457;1.126169682,2049.0 35.0 109648;2818.0 94.0 109666;43101.0 1729.0 109635;2781.0 96.0 109668;2536.0 143.0 109670;9937.0 262.0 109628;1938.0 77.0 109674;1581.0 105.0 109676;1399.0 35.0 109678;1264.0 40.0 109679;1232.0 39.0 109680;1048.0 35.0 109681;835.0 26.0 109682;570.0 10.0 109683;6709.0 256.0 109652;5324.0 200.0 109656;2969.0 62.0 109667;3942.0 43.0 109660;3773.0 156.0 109661;3635.0 150.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1347846.0;49502.0;1351671.0;51093.0;1285162.0;53160.0;1.02921933384;1.12627546852,2078.0 35.0 109648;2852.0 94.0 109666;2996.0 63.0 109667;2806.0 96.0 109668;2572.0 149.0 109670;9954.0 262.0 109628;1962.0 77.0 109674;1610.0 105.0 109676;1421.0 35.0 109678;1284.0 40.0 109679;1267.0 41.0 109680;1074.0 35.0 109681;861.0 26.0 109682;43619.0 1746.0 109635;6737.0 256.0 109652;5353.0 200.0 109656;592.0 10.0 109683;3970.0 43.0 109660;3806.0 157.0 109661;3656.0 152.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1348820.0;49526.0;1352693.0;51124.0;1286168.0;53185.0;1.02931032023;1.12619140138,1292.0 41.0 109680;2874.0 94.0 109666;44141.0 1766.0 109635;2834.0 96.0 109668;2597.0 149.0 109670;9983.0 263.0 109628;1985.0 77.0 109674;1630.0 106.0 109676;1454.0 36.0 109678;1311.0 42.0 109679;2103.0 36.0 109648;1095.0 35.0 109681;895.0 28.0 109682;620.0 10.0 109683;6763.0 256.0 109652;5369.0 200.0 109656;3023.0 64.0 109667;4007.0 43.0 109660;3830.0 158.0 109661;3686.0 153.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1349813.0;49546.0;1353728.0;51148.0;1287184.0;53207.0;1.02934806605;1.12614197924,1326.0 42.0 109680;2910.0 94.0 109666;44687.0 1783.0 109635;2855.0 96.0 109668;2618.0 150.0 109670;10007.0 263.0 109628;2011.0 78.0 109674;1660.0 107.0 109676;1490.0 36.0 109678;1335.0 43.0 109679;2124.0 36.0 109648;1115.0 35.0 109681;915.0 28.0 109682;647.0 10.0 109683;6793.0 256.0 109652;5393.0 200.0 109656;3049.0 66.0 109667;4032.0 43.0 109660;3852.0 158.0 109661;3708.0 153.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
