
New Run at  01/27/2015 01:41:56
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241507400,843968.0;29993.0;683720.0;25873.0;801483.0;32248.0;1.06481602196;1.13217755966,2314.0 67.0 109601;3399.0 169.0 109603;40921.0 1255.0 109476;2332.0 106.0 109605;3339.0 132.0 109608;2249.0 51.0 109610;1534.0 63.0 109611;1349.0 91.0 109612;7612.0 253.0 109517;1779.0 94.0 109614;2390.0 42.0 109613;1875.0 109.0 109617;1225.0 33.0 109618;475.0 7.0 109619;3381.0 153.0 109594;2132.0 110.0 109615;2496.0 108.0 109596;3651.0 158.0 109598;3576.0 152.0 109599,109601.0 19389;109603.0 19389;109476.0 19389;109605.0 19389;109608.0 19389;109610.0 19389;109611.0 19389;109612.0 19389;109613.0 19389;109614.0 19389;109517.0 19389;109617.0 19389;109618.0 19389;109619.0 19389;109594.0 19389;109615.0 19389;109596.0 19389;109598.0 19389;109599.0 19389,109601 1028;109603 1017;109476 957;109605 1040;109608 999;109610 1044;109611 1017;109612 1138;109517 1087;109614 1078;109613 968;109617 1048;109618 972;109619 1018;109594 1044;109615 936;109596 1009;109598 1051;109599 938
data,1241508000,844986.0;30018.0;684759.0;25892.0;802504.0;32274.0;1.06437731411;1.13207017572,2358.0 67.0 109601;3439.0 170.0 109603;41278.0 1262.0 109476;2369.0 109.0 109605;3376.0 134.0 109608;2290.0 51.0 109610;1567.0 64.0 109611;1392.0 91.0 109612;7653.0 253.0 109517;1806.0 95.0 109614;2430.0 42.0 109613;1911.0 109.0 109617;1262.0 33.0 109618;518.0 7.0 109619;3421.0 154.0 109594;2164.0 110.0 109615;2534.0 109.0 109596;3692.0 159.0 109598;3608.0 153.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1035;109603 995;109476 1068;109605 1036;109608 999;109610 1051;109611 997;109612 1059;109517 1032;109614 1071;109613 1104;109617 1053;109618 1056;109619 1090;109594 1089;109615 1044;109596 1132;109598 1042;109599 1047
data,1241508600,846047.0;30050.0;685864.0;25911.0;803535.0;32290.0;1.06364371898;1.13139240813,2398.0 68.0 109601;3484.0 170.0 109603;41638.0 1270.0 109476;2413.0 110.0 109605;3421.0 134.0 109608;2341.0 53.0 109610;1602.0 64.0 109611;1421.0 91.0 109612;7693.0 254.0 109517;1844.0 96.0 109614;2208.0 110.0 109615;2469.0 42.0 109613;1957.0 111.0 109617;1311.0 34.0 109618;548.0 7.0 109619;3471.0 155.0 109594;2580.0 109.0 109596;3733.0 159.0 109598;3641.0 154.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1010;109603 1071;109476 1055;109605 1084;109608 1025;109610 1063;109611 1057;109612 1041;109517 1018;109614 1033;109615 1042;109613 1064;109617 1057;109618 1054;109619 1036;109594 1099;109596 1048;109598 1048;109599 1095
data,1241509500,847036.0;30080.0;686909.0;25939.0;804583.0;32315.0;1.06335446586;1.13098630188,2431.0 69.0 109601;3522.0 171.0 109603;42004.0 1277.0 109476;2451.0 112.0 109605;3471.0 135.0 109608;2375.0 53.0 109610;1638.0 64.0 109611;1453.0 93.0 109612;2510.0 42.0 109613;1884.0 101.0 109614;2244.0 110.0 109615;1986.0 112.0 109617;1339.0 34.0 109618;592.0 7.0 109619;3508.0 156.0 109594;2622.0 111.0 109596;7743.0 257.0 109517;3778.0 161.0 109598;3667.0 154.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1046;109603 1084;109476 1080;109605 1096;109608 1080;109610 1072;109611 1049;109612 1093;109613 1061;109614 1052;109615 998;109617 1074;109618 1021;109619 1064;109594 1008;109596 1020;109517 1049;109598 1024;109599 1029
data,1241510100,848140.0;30106.0;687965.0;25957.0;805620.0;32338.0;1.0629250483;1.13083022017,2456.0 71.0 109601;3555.0 172.0 109603;42375.0 1282.0 109476;2498.0 113.0 109605;3511.0 135.0 109608;2413.0 53.0 109610;1675.0 66.0 109611;1477.0 93.0 109612;2545.0 43.0 109613;1933.0 104.0 109614;2284.0 111.0 109615;2032.0 113.0 109617;1383.0 34.0 109618;635.0 8.0 109619;3537.0 156.0 109594;2661.0 111.0 109596;7783.0 257.0 109517;3816.0 161.0 109598;3705.0 154.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1092;109476 1045;109605 1125;109608 1048;109610 1040;109611 1075;109612 979;109613 1041;109614 1041;109615 1026;109617 1044;109618 1035;109619 1063;109594 1076;109596 1026;109517 1086;109598 1034;109599 1065
data,1241511000,849183.0;30140.0;688988.0;25982.0;806690.0;32365.0;1.06247559681;1.13038655003,2494.0 72.0 109601;3594.0 172.0 109603;42715.0 1291.0 109476;2523.0 113.0 109605;3552.0 135.0 109608;2465.0 54.0 109610;1720.0 66.0 109611;1521.0 96.0 109612;2579.0 44.0 109613;1968.0 105.0 109614;2322.0 114.0 109615;2065.0 113.0 109617;1419.0 35.0 109618;663.0 9.0 109619;3574.0 156.0 109594;2691.0 111.0 109596;7825.0 258.0 109517;3857.0 162.0 109598;3750.0 156.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1048;109603 1023;109476 1052;109605 1059;109608 1076;109610 1050;109611 1015;109612 1058;109613 1070;109614 1121;109615 995;109617 1067;109618 1080;109619 980;109594 1100;109596 1052;109517 1060;109598 1060;109599 1034
data,1241511900,850208.0;30170.0;690036.0;26001.0;807775.0;32393.0;1.0618622443;1.1300837759,2527.0 72.0 109601;3632.0 173.0 109603;43078.0 1294.0 109476;2552.0 115.0 109605;3590.0 135.0 109608;2513.0 54.0 109610;1760.0 66.0 109611;1564.0 99.0 109612;2613.0 44.0 109613;2009.0 108.0 109614;7864.0 259.0 109517;2097.0 113.0 109617;1455.0 37.0 109618;700.0 9.0 109619;3610.0 159.0 109594;2372.0 115.0 109615;2721.0 111.0 109596;3896.0 162.0 109598;3792.0 156.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1088;109476 1054;109605 1127;109608 999;109610 1076;109611 1021;109612 1056;109613 1053;109614 978;109517 1056;109617 1026;109618 1092;109619 1021;109594 1093;109615 1024;109596 1051;109598 1056;109599 1070
data,1241512500,851305.0;30203.0;691096.0;26020.0;808765.0;32415.0;1.06121655023;1.12968868514,2563.0 72.0 109601;3669.0 175.0 109603;43443.0 1300.0 109476;2659.0 45.0 109613;3637.0 135.0 109608;2550.0 54.0 109610;1799.0 67.0 109611;1599.0 100.0 109612;7904.0 259.0 109517;2044.0 111.0 109614;2412.0 115.0 109615;2129.0 114.0 109617;1486.0 37.0 109618;730.0 10.0 109619;3652.0 159.0 109594;2763.0 112.0 109596;2587.0 116.0 109605;3931.0 163.0 109598;3848.0 156.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1017;109603 1089;109476 1080;109613 1053;109608 1015;109610 1047;109611 1055;109612 1052;109517 1093;109614 1049;109615 1101;109617 1003;109618 1081;109619 1034;109594 1067;109596 1054;109605 1000;109598 1032;109599 1078
data,1241513400,852337.0;30219.0;692141.0;26048.0;809816.0;32434.0;1.06147815293;1.12965391605,2604.0 74.0 109601;3706.0 176.0 109603;43782.0 1308.0 109476;2625.0 119.0 109605;3672.0 136.0 109608;7943.0 260.0 109517;1837.0 69.0 109611;1635.0 100.0 109612;2681.0 45.0 109613;2080.0 114.0 109614;2453.0 115.0 109615;2173.0 115.0 109617;1522.0 38.0 109618;772.0 10.0 109619;3694.0 159.0 109594;2801.0 114.0 109596;2593.0 56.0 109610;3980.0 164.0 109598;3897.0 156.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1070;109603 1042;109476 1005;109605 968;109608 1092;109517 1080;109611 1067;109612 1083;109613 1025;109614 1034;109615 1092;109617 1017;109618 1075;109619 1049;109594 1068;109596 1046;109610 1036;109598 1077;109599 1074
data,1241514300,853391.0;30246.0;693199.0;26068.0;810846.0;32465.0;1.06103545274;1.12968441982,2639.0 75.0 109601;3748.0 177.0 109603;44125.0 1314.0 109476;2662.0 121.0 109605;3719.0 136.0 109608;2633.0 56.0 109610;1876.0 69.0 109611;1687.0 102.0 109612;7982.0 260.0 109517;2115.0 115.0 109614;2729.0 46.0 109613;2217.0 117.0 109617;1554.0 38.0 109618;809.0 10.0 109619;3729.0 160.0 109594;2499.0 117.0 109615;2831.0 114.0 109596;4020.0 165.0 109598;3934.0 156.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1040;109603 1056;109476 1024;109605 985;109608 1061;109610 1065;109611 1087;109612 1100;109517 988;109614 1046;109613 1066;109617 1133;109618 1015;109619 1005;109594 1047;109615 1057;109596 1094;109598 1045;109599 1086
