
New Run at  02/23/2015 13:35:25
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241507400,843598.0;30277.0;814631.0;32034.0;1.09565276516,10740.0 399.0 109601;1796.0 78.0 109603;15559.0 610.0 109476;5649.0 711.0 109605;1654.0 68.0 109608;2707.0 82.0 109610;4641.0 175.0 109611;9274.0 688.0 109612;5868.0 206.0 109517;5874.0 422.0 109614;4749.0 92.0 109613;2268.0 152.0 109617;11434.0 273.0 109618;10640.0 182.0 109619;10526.0 536.0 109594;6485.0 394.0 109615;15402.0 925.0 109596;3228.0 138.0 109598;15882.0 875.0 109599,109601.0 19389;109603.0 19389;109476.0 19389;109605.0 19389;109608.0 19389;109610.0 19389;109611.0 19389;109612.0 19389;109613.0 19389;109614.0 19389;109517.0 19389;109617.0 19389;109618.0 19389;109619.0 19389;109594.0 19389;109615.0 19389;109596.0 19389;109598.0 19389;109599.0 19389,109601 1028;109603 1017;109476 957;109605 1040;109608 999;109610 1044;109611 1017;109612 1138;109517 1087;109614 1078;109613 968;109617 1048;109618 972;109619 1018;109594 1044;109615 936;109596 1009;109598 1051;109599 938
data,1241508000,844660.0;30312.0;815732.0;32050.0;1.09483297734,10759.0 400.0 109601;1809.0 79.0 109603;15572.0 610.0 109476;5678.0 711.0 109605;1667.0 68.0 109608;2721.0 82.0 109610;4657.0 176.0 109611;9294.0 688.0 109612;5886.0 206.0 109517;5889.0 424.0 109614;4770.0 93.0 109613;2294.0 153.0 109617;11442.0 273.0 109618;11424.0 189.0 109619;10548.0 537.0 109594;6501.0 394.0 109615;15416.0 926.0 109596;3252.0 138.0 109598;15898.0 875.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1035;109603 995;109476 1068;109605 1036;109608 999;109610 1051;109611 997;109612 1059;109517 1032;109614 1071;109613 1104;109617 1053;109618 1056;109619 1090;109594 1089;109615 1044;109596 1132;109598 1042;109599 1047
data,1241508600,845692.0;30335.0;816777.0;32068.0;1.09455250239,10779.0 400.0 109601;1832.0 79.0 109603;15589.0 611.0 109476;5692.0 712.0 109605;1685.0 68.0 109608;2734.0 82.0 109610;4680.0 179.0 109611;9310.0 689.0 109612;5899.0 207.0 109517;5909.0 425.0 109614;6513.0 395.0 109615;4792.0 93.0 109613;2309.0 153.0 109617;11471.0 273.0 109618;12152.0 197.0 109619;10564.0 537.0 109594;15429.0 927.0 109596;3271.0 138.0 109598;15912.0 875.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1010;109603 1071;109476 1055;109605 1084;109608 1025;109610 1063;109611 1057;109612 1041;109517 1018;109614 1033;109615 1042;109613 1064;109617 1057;109618 1054;109619 1036;109594 1099;109596 1048;109598 1048;109599 1095
data,1241509500,846746.0;30362.0;817826.0;32089.0;1.09425376027,10790.0 400.0 109601;1847.0 79.0 109603;15601.0 612.0 109476;5709.0 714.0 109605;1702.0 69.0 109608;2751.0 82.0 109610;4701.0 182.0 109611;9327.0 689.0 109612;4809.0 93.0 109613;5927.0 425.0 109614;6533.0 395.0 109615;2328.0 154.0 109617;11489.0 273.0 109618;12897.0 208.0 109619;10584.0 538.0 109594;15442.0 927.0 109596;5912.0 207.0 109517;3293.0 139.0 109598;15929.0 875.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1046;109603 1084;109476 1080;109605 1096;109608 1080;109610 1072;109611 1049;109612 1093;109613 1061;109614 1052;109615 998;109617 1074;109618 1021;109619 1064;109594 1008;109596 1020;109517 1049;109598 1024;109599 1029
data,1241510100,847812.0;30377.0;818886.0;32102.0;1.09411588202,10807.0 400.0 109601;1861.0 79.0 109603;15621.0 612.0 109476;5729.0 715.0 109605;1719.0 69.0 109608;2762.0 82.0 109610;4720.0 183.0 109611;9351.0 689.0 109612;4827.0 93.0 109613;5944.0 426.0 109614;6543.0 395.0 109615;2341.0 154.0 109617;11501.0 274.0 109618;13667.0 216.0 109619;10598.0 538.0 109594;15456.0 927.0 109596;5926.0 207.0 109517;3306.0 139.0 109598;15952.0 876.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1092;109476 1045;109605 1125;109608 1048;109610 1040;109611 1075;109612 979;109613 1041;109614 1041;109615 1026;109617 1044;109618 1035;109619 1063;109594 1076;109596 1026;109517 1086;109598 1034;109599 1065
data,1241511000,848874.0;30402.0;819898.0;32120.0;1.09384752068,10829.0 401.0 109601;1878.0 80.0 109603;15631.0 612.0 109476;5743.0 716.0 109605;1735.0 69.0 109608;2774.0 82.0 109610;4731.0 183.0 109611;9375.0 691.0 109612;4848.0 94.0 109613;5970.0 426.0 109614;6558.0 395.0 109615;2359.0 154.0 109617;11513.0 274.0 109618;14373.0 227.0 109619;10615.0 539.0 109594;15470.0 927.0 109596;5944.0 207.0 109517;3330.0 139.0 109598;15967.0 876.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1048;109603 1023;109476 1052;109605 1059;109608 1076;109610 1050;109611 1015;109612 1058;109613 1070;109614 1121;109615 995;109617 1067;109618 1080;109619 980;109594 1100;109596 1052;109517 1060;109598 1060;109599 1034
data,1241511900,849916.0;30422.0;820927.0;32134.0;1.093574797,10841.0 401.0 109601;1889.0 80.0 109603;15647.0 612.0 109476;5766.0 716.0 109605;1746.0 69.0 109608;2794.0 82.0 109610;4752.0 183.0 109611;9389.0 691.0 109612;4866.0 96.0 109613;5978.0 426.0 109614;5970.0 208.0 109517;2375.0 154.0 109617;11533.0 275.0 109618;15101.0 235.0 109619;10634.0 539.0 109594;6571.0 395.0 109615;15489.0 927.0 109596;3344.0 140.0 109598;15987.0 877.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1088;109476 1054;109605 1127;109608 999;109610 1076;109611 1021;109612 1056;109613 1053;109614 978;109517 1056;109617 1026;109618 1092;109619 1021;109594 1093;109615 1024;109596 1051;109598 1056;109599 1070
data,1241512500,850973.0;30449.0;821976.0;32158.0;1.09338381352,10857.0 401.0 109601;1905.0 80.0 109603;15660.0 613.0 109476;4884.0 96.0 109613;1761.0 69.0 109608;2807.0 82.0 109610;4772.0 183.0 109611;9400.0 693.0 109612;5995.0 208.0 109517;5992.0 426.0 109614;6593.0 396.0 109615;2391.0 155.0 109617;11551.0 275.0 109618;15852.0 249.0 109619;10654.0 541.0 109594;15500.0 928.0 109596;5780.0 717.0 109605;3363.0 140.0 109598;16004.0 878.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1017;109603 1089;109476 1080;109613 1053;109608 1015;109610 1047;109611 1055;109612 1052;109517 1093;109614 1049;109615 1101;109617 1003;109618 1081;109619 1034;109594 1067;109596 1054;109605 1000;109598 1032;109599 1078
data,1241513400,852050.0;30468.0;822992.0;32174.0;1.09327792153,10877.0 401.0 109601;1921.0 80.0 109603;15675.0 614.0 109476;5795.0 718.0 109605;1776.0 70.0 109608;6016.0 208.0 109517;4786.0 183.0 109611;9412.0 693.0 109612;4893.0 96.0 109613;6003.0 426.0 109614;6608.0 396.0 109615;2402.0 156.0 109617;11563.0 277.0 109618;16603.0 259.0 109619;10671.0 541.0 109594;15512.0 928.0 109596;2821.0 82.0 109610;3382.0 140.0 109598;16021.0 878.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1070;109603 1042;109476 1005;109605 968;109608 1092;109517 1080;109611 1067;109612 1083;109613 1025;109614 1034;109615 1092;109617 1017;109618 1075;109619 1049;109594 1068;109596 1046;109610 1036;109598 1077;109599 1074
data,1241514300,853113.0;30494.0;823970.0;32196.0;1.09315735955,10886.0 402.0 109601;1937.0 82.0 109603;15694.0 615.0 109476;5810.0 719.0 109605;1799.0 70.0 109608;2836.0 82.0 109610;4794.0 183.0 109611;9422.0 693.0 109612;6037.0 209.0 109517;6023.0 426.0 109614;4907.0 96.0 109613;2421.0 158.0 109617;11580.0 277.0 109618;17297.0 271.0 109619;10684.0 541.0 109594;6620.0 398.0 109615;15529.0 928.0 109596;3399.0 140.0 109598;16040.0 878.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1040;109603 1056;109476 1024;109605 985;109608 1061;109610 1065;109611 1087;109612 1100;109517 988;109614 1046;109613 1066;109617 1133;109618 1015;109619 1005;109594 1047;109615 1057;109596 1094;109598 1045;109599 1086
