
New Run at  02/23/2015 14:16:04
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1342844.0;49559.0;1298771.0;52506.0;1.09541675609,4687.0 124.0 109680;7365.0 326.0 109666;5653.0 168.0 109667;3316.0 125.0 109668;6941.0 385.0 109670;4098.0 49.0 109660;13496.0 642.0 109674;1855.0 146.0 109676;6790.0 141.0 109678;3936.0 168.0 109679;3632.0 60.0 109648;5508.0 264.0 109681;9115.0 372.0 109682;7894.0 486.0 109635;6691.0 293.0 109652;13539.0 373.0 109656;13477.0 486.0 109683;8774.0 234.0 109628;2994.0 117.0 109661;6831.0 360.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1343797.0;49578.0;1299787.0;52528.0;1.09537630082,4708.0 124.0 109680;7376.0 327.0 109666;5669.0 168.0 109667;3337.0 125.0 109668;6952.0 385.0 109670;8791.0 235.0 109628;13509.0 642.0 109674;1873.0 146.0 109676;6809.0 141.0 109678;3952.0 168.0 109679;3656.0 60.0 109648;5526.0 264.0 109681;9127.0 373.0 109682;14185.0 503.0 109683;6707.0 293.0 109652;7902.0 486.0 109635;13548.0 373.0 109656;4117.0 49.0 109660;3016.0 119.0 109661;6848.0 360.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1344862.0;49610.0;1300800.0;52544.0;1.09501759679,4721.0 124.0 109680;7391.0 327.0 109666;5678.0 168.0 109667;3351.0 125.0 109668;6969.0 385.0 109670;8807.0 235.0 109628;13536.0 642.0 109674;1882.0 146.0 109676;6826.0 141.0 109678;3968.0 168.0 109679;3672.0 60.0 109648;5542.0 264.0 109681;9131.0 373.0 109682;7916.0 486.0 109635;6721.0 293.0 109652;13560.0 374.0 109656;14917.0 517.0 109683;4134.0 49.0 109660;3037.0 120.0 109661;6862.0 360.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1345891.0;49631.0;1301779.0;52566.0;1.0950262561,3683.0 60.0 109648;7400.0 327.0 109666;7937.0 486.0 109635;3368.0 125.0 109668;6985.0 387.0 109670;8827.0 235.0 109628;13547.0 643.0 109674;1891.0 146.0 109676;6841.0 142.0 109678;3992.0 168.0 109679;4735.0 124.0 109680;5558.0 264.0 109681;9150.0 373.0 109682;5688.0 168.0 109667;6733.0 293.0 109652;13573.0 374.0 109656;15619.0 535.0 109683;4150.0 49.0 109660;3050.0 120.0 109661;6873.0 360.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1346911.0;49659.0;1302725.0;52586.0;1.09485931955,3694.0 60.0 109648;7415.0 327.0 109666;7947.0 486.0 109635;3390.0 125.0 109668;6996.0 388.0 109670;4159.0 49.0 109660;13562.0 643.0 109674;1907.0 147.0 109676;6859.0 142.0 109678;4004.0 169.0 109679;4753.0 124.0 109680;5570.0 264.0 109681;9159.0 374.0 109682;5709.0 168.0 109667;6748.0 293.0 109652;13591.0 376.0 109656;16287.0 549.0 109683;8838.0 235.0 109628;3065.0 120.0 109661;6893.0 360.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1347914.0;49675.0;1303662.0;52601.0;1.09484667137,3707.0 60.0 109648;7427.0 327.0 109666;7962.0 486.0 109635;3405.0 126.0 109668;7011.0 388.0 109670;4170.0 49.0 109660;13574.0 643.0 109674;1926.0 148.0 109676;6880.0 142.0 109678;4024.0 169.0 109679;4763.0 124.0 109680;5583.0 265.0 109681;9170.0 374.0 109682;5731.0 168.0 109667;6756.0 293.0 109652;13607.0 376.0 109656;16949.0 561.0 109683;8854.0 235.0 109628;3078.0 120.0 109661;6906.0 360.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1348955.0;49702.0;1304638.0;52616.0;1.09458981315,3728.0 60.0 109648;7447.0 327.0 109666;7976.0 486.0 109635;3421.0 127.0 109668;7026.0 388.0 109670;8867.0 235.0 109628;13585.0 643.0 109674;1940.0 148.0 109676;6900.0 143.0 109678;4039.0 169.0 109679;4773.0 124.0 109680;5597.0 265.0 109681;9188.0 375.0 109682;17633.0 572.0 109683;6771.0 294.0 109652;13619.0 376.0 109656;5750.0 168.0 109667;4181.0 49.0 109660;3092.0 120.0 109661;6926.0 360.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1349934.0;49727.0;1305648.0;52636.0;1.09440242559,3746.0 60.0 109648;7464.0 327.0 109666;5768.0 168.0 109667;3441.0 127.0 109668;7049.0 390.0 109670;8873.0 235.0 109628;13600.0 643.0 109674;1956.0 148.0 109676;6915.0 143.0 109678;4048.0 170.0 109679;4785.0 124.0 109680;5610.0 265.0 109681;9208.0 375.0 109682;7988.0 486.0 109635;6799.0 295.0 109652;13635.0 376.0 109656;18343.0 586.0 109683;4198.0 49.0 109660;3102.0 121.0 109661;6941.0 361.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1350980.0;49748.0;1306643.0;52666.0;1.09457791867,4800.0 124.0 109680;7480.0 327.0 109666;8005.0 486.0 109635;3457.0 128.0 109668;7065.0 390.0 109670;8883.0 235.0 109628;13623.0 645.0 109674;1968.0 149.0 109676;6932.0 143.0 109678;4067.0 170.0 109679;3762.0 60.0 109648;5625.0 265.0 109681;9230.0 377.0 109682;19024.0 609.0 109683;6820.0 295.0 109652;13646.0 377.0 109656;5783.0 168.0 109667;4219.0 49.0 109660;3118.0 121.0 109661;6957.0 361.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1352001.0;49767.0;1307648.0;52683.0;1.09449856041,4818.0 124.0 109680;7499.0 328.0 109666;8029.0 486.0 109635;3473.0 128.0 109668;7074.0 390.0 109670;8904.0 235.0 109628;13639.0 646.0 109674;1982.0 150.0 109676;6949.0 143.0 109678;4089.0 170.0 109679;3768.0 60.0 109648;5637.0 266.0 109681;9246.0 378.0 109682;19724.0 618.0 109683;6838.0 295.0 109652;13656.0 378.0 109656;5804.0 169.0 109667;4238.0 50.0 109660;3130.0 121.0 109661;6972.0 361.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
