
New Run at  02/23/2015 05:13:12
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1343484.0;49486.0;1340771.0;51647.0;1.0457807415,640.0 20.0 109680;1583.0 63.0 109666;1663.0 52.0 109667;1565.0 45.0 109668;1420.0 111.0 109670;2212.0 28.0 109660;1078.0 58.0 109674;885.0 56.0 109676;767.0 13.0 109678;637.0 27.0 109679;1124.0 22.0 109648;510.0 20.0 109681;399.0 8.0 109682;74613.0 3249.0 109635;3945.0 153.0 109652;3251.0 111.0 109656;233.0 10.0 109683;5825.0 139.0 109628;2102.0 88.0 109661;2085.0 82.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1344450.0;49506.0;1341836.0;51676.0;1.04586653805,654.0 20.0 109680;1594.0 63.0 109666;1678.0 52.0 109667;1584.0 46.0 109668;1440.0 112.0 109670;5835.0 139.0 109628;1087.0 58.0 109674;901.0 57.0 109676;785.0 13.0 109678;650.0 27.0 109679;1135.0 22.0 109648;525.0 20.0 109681;417.0 8.0 109682;249.0 11.0 109683;3964.0 154.0 109652;75386.0 3270.0 109635;3274.0 113.0 109656;2229.0 28.0 109660;2114.0 88.0 109661;2101.0 83.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1345441.0;49524.0;1342837.0;51702.0;1.04600313751,667.0 20.0 109680;1607.0 64.0 109666;1693.0 53.0 109667;1597.0 47.0 109668;1460.0 112.0 109670;5851.0 141.0 109628;1102.0 58.0 109674;922.0 57.0 109676;800.0 13.0 109678;670.0 27.0 109679;1154.0 22.0 109648;541.0 20.0 109681;429.0 8.0 109682;76086.0 3291.0 109635;3984.0 154.0 109652;3295.0 113.0 109656;260.0 11.0 109683;2242.0 28.0 109660;2124.0 88.0 109661;2119.0 83.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1346387.0;49554.0;1343850.0;51729.0;1.04586223281,1168.0 22.0 109648;1620.0 64.0 109666;76835.0 3315.0 109635;1607.0 47.0 109668;1477.0 112.0 109670;5866.0 143.0 109628;1112.0 58.0 109674;940.0 57.0 109676;817.0 13.0 109678;678.0 27.0 109679;684.0 20.0 109680;564.0 20.0 109681;434.0 8.0 109682;1712.0 53.0 109667;3993.0 155.0 109652;3303.0 113.0 109656;272.0 11.0 109683;2263.0 28.0 109660;2136.0 88.0 109661;2135.0 83.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1347348.0;49575.0;1344862.0;51747.0;1.04574191021,1176.0 22.0 109648;1635.0 64.0 109666;77570.0 3328.0 109635;1617.0 47.0 109668;1489.0 113.0 109670;2286.0 28.0 109660;1128.0 58.0 109674;951.0 57.0 109676;834.0 13.0 109678;700.0 27.0 109679;699.0 21.0 109680;583.0 20.0 109681;445.0 8.0 109682;1727.0 53.0 109667;4011.0 155.0 109652;3316.0 115.0 109656;292.0 12.0 109683;5881.0 143.0 109628;2145.0 88.0 109661;2143.0 83.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1348333.0;49591.0;1345930.0;51769.0;1.04578305482,1191.0 22.0 109648;1648.0 64.0 109666;78358.0 3344.0 109635;1632.0 47.0 109668;1506.0 113.0 109670;2299.0 28.0 109660;1143.0 60.0 109674;967.0 57.0 109676;850.0 13.0 109678;709.0 27.0 109679;718.0 21.0 109680;595.0 20.0 109681;460.0 8.0 109682;1746.0 53.0 109667;4021.0 155.0 109652;3340.0 115.0 109656;304.0 14.0 109683;5889.0 143.0 109628;2162.0 90.0 109661;2158.0 83.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1349353.0;49615.0;1346943.0;51802.0;1.04594751679,1201.0 22.0 109648;1668.0 64.0 109666;79050.0 3369.0 109635;1645.0 47.0 109668;1527.0 113.0 109670;5901.0 143.0 109628;1170.0 60.0 109674;983.0 57.0 109676;868.0 15.0 109678;724.0 28.0 109679;740.0 21.0 109680;608.0 21.0 109681;471.0 8.0 109682;324.0 14.0 109683;4041.0 158.0 109652;3356.0 115.0 109656;1765.0 53.0 109667;2324.0 28.0 109660;2172.0 90.0 109661;2171.0 84.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1350376.0;49631.0;1347975.0;51823.0;1.04602580293,1213.0 22.0 109648;1682.0 64.0 109666;1781.0 53.0 109667;1665.0 47.0 109668;1543.0 114.0 109670;5913.0 143.0 109628;1186.0 61.0 109674;1000.0 57.0 109676;882.0 15.0 109678;737.0 28.0 109679;755.0 21.0 109680;625.0 21.0 109681;490.0 8.0 109682;79777.0 3385.0 109635;4055.0 158.0 109652;3370.0 116.0 109656;346.0 15.0 109683;2345.0 29.0 109660;2187.0 90.0 109661;2189.0 84.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1351356.0;49656.0;1348972.0;51854.0;1.04611003917,768.0 21.0 109680;1702.0 64.0 109666;80484.0 3412.0 109635;1674.0 47.0 109668;1557.0 114.0 109670;5926.0 143.0 109628;1198.0 61.0 109674;1013.0 59.0 109676;894.0 15.0 109678;760.0 28.0 109679;1225.0 22.0 109648;640.0 22.0 109681;513.0 8.0 109682;370.0 15.0 109683;4065.0 158.0 109652;3384.0 116.0 109656;1797.0 53.0 109667;2358.0 30.0 109660;2203.0 90.0 109661;2207.0 84.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1352282.0;49674.0;1350044.0;51885.0;1.04624171592,780.0 21.0 109680;1715.0 64.0 109666;81261.0 3436.0 109635;1686.0 47.0 109668;1566.0 115.0 109670;5943.0 144.0 109628;1217.0 62.0 109674;1033.0 60.0 109676;908.0 15.0 109678;778.0 28.0 109679;1244.0 22.0 109648;661.0 23.0 109681;524.0 8.0 109682;387.0 16.0 109683;4088.0 158.0 109652;3396.0 116.0 109656;1814.0 53.0 109667;2372.0 30.0 109660;2211.0 90.0 109661;2226.0 85.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
