
New Run at  02/23/2015 03:49:44
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220524.0;9278.0;221172.0;11155.0;1.19878395805,1282.0 6.0 109536;1041.0 36.0 109542;36053.0 1607.0 109510;948.0 18.0 109543;821.0 37.0 109544;1070.0 52.0 109417;641.0 17.0 109546;646.0 33.0 109547;607.0 12.0 109548;393.0 11.0 109550;92.0 3.0 109552;2180.0 100.0 109524;2162.0 105.0 109525;723.0 15.0 109545;1810.0 42.0 109529;1745.0 69.0 109530;1383.0 51.0 109531;1424.0 37.0 109533;1556.0 81.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221600.0;9299.0;222245.0;11186.0;1.1994339136,1299.0 6.0 109536;1057.0 36.0 109542;36819.0 1631.0 109510;961.0 18.0 109543;832.0 38.0 109544;1082.0 52.0 109417;659.0 18.0 109546;674.0 34.0 109547;619.0 12.0 109548;410.0 11.0 109550;114.0 3.0 109552;2190.0 100.0 109524;2180.0 105.0 109525;741.0 15.0 109545;1828.0 43.0 109529;1766.0 72.0 109530;1403.0 51.0 109531;1442.0 37.0 109533;1574.0 81.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222649.0;9323.0;223309.0;11219.0;1.19981140518,1319.0 6.0 109536;37580.0 1656.0 109510;1074.0 37.0 109542;976.0 18.0 109543;854.0 39.0 109544;1094.0 54.0 109417;680.0 18.0 109546;693.0 35.0 109547;645.0 12.0 109548;425.0 11.0 109550;128.0 3.0 109552;2207.0 100.0 109524;2192.0 106.0 109525;755.0 15.0 109545;1842.0 43.0 109529;1774.0 74.0 109530;1428.0 51.0 109531;1457.0 37.0 109533;1591.0 81.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223692.0;9342.0;224288.0;11239.0;1.19986455047,1333.0 6.0 109536;38280.0 1669.0 109510;1087.0 39.0 109542;992.0 19.0 109543;874.0 40.0 109544;772.0 15.0 109545;695.0 18.0 109546;711.0 35.0 109547;661.0 12.0 109548;440.0 11.0 109550;142.0 3.0 109552;2224.0 100.0 109524;2207.0 108.0 109525;1110.0 55.0 109417;1852.0 43.0 109529;1784.0 74.0 109530;1445.0 51.0 109531;1478.0 37.0 109533;1606.0 81.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224803.0;9367.0;225318.0;11264.0;1.19977093442,1344.0 6.0 109536;39027.0 1690.0 109510;1098.0 39.0 109542;1006.0 19.0 109543;889.0 40.0 109544;1125.0 57.0 109417;714.0 18.0 109546;729.0 35.0 109547;674.0 12.0 109548;461.0 11.0 109550;163.0 3.0 109552;2239.0 100.0 109524;2224.0 108.0 109525;791.0 15.0 109545;1868.0 44.0 109529;1801.0 74.0 109530;1458.0 51.0 109531;1485.0 37.0 109533;1627.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,225869.0;9392.0;226334.0;11285.0;1.19908593773,1366.0 6.0 109536;39744.0 1705.0 109510;1108.0 39.0 109542;1012.0 19.0 109543;911.0 40.0 109544;810.0 17.0 109545;734.0 18.0 109546;748.0 35.0 109547;691.0 12.0 109548;479.0 11.0 109550;184.0 3.0 109552;2248.0 100.0 109524;2245.0 110.0 109525;1138.0 57.0 109417;1889.0 46.0 109529;1815.0 74.0 109530;1472.0 51.0 109531;1496.0 37.0 109533;1649.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,226887.0;9408.0;227405.0;11310.0;1.19942997895,1380.0 6.0 109536;1125.0 39.0 109542;40520.0 1728.0 109510;1026.0 19.0 109543;930.0 40.0 109544;1156.0 57.0 109417;749.0 18.0 109546;758.0 35.0 109547;709.0 12.0 109548;494.0 11.0 109550;202.0 3.0 109552;2270.0 100.0 109524;2269.0 111.0 109525;821.0 18.0 109545;1910.0 46.0 109529;1826.0 74.0 109530;1483.0 51.0 109531;1513.0 37.0 109533;1669.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,227920.0;9428.0;228477.0;11336.0;1.19944465082,1396.0 6.0 109536;1138.0 40.0 109542;41306.0 1746.0 109510;1043.0 19.0 109543;945.0 40.0 109544;830.0 20.0 109545;770.0 18.0 109546;770.0 35.0 109547;726.0 12.0 109548;505.0 11.0 109550;222.0 5.0 109552;2283.0 100.0 109524;2285.0 113.0 109525;1164.0 57.0 109417;1925.0 46.0 109529;1847.0 74.0 109530;1501.0 51.0 109531;1536.0 38.0 109533;1690.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,228987.0;9443.0;229494.0;11364.0;1.20077248325,1414.0 6.0 109536;42043.0 1769.0 109510;1149.0 40.0 109542;1060.0 19.0 109543;963.0 41.0 109544;848.0 20.0 109545;793.0 18.0 109546;791.0 35.0 109547;739.0 12.0 109548;525.0 11.0 109550;234.0 5.0 109552;2302.0 101.0 109524;2292.0 113.0 109525;1179.0 57.0 109417;1934.0 46.0 109529;1863.0 74.0 109530;1509.0 52.0 109531;1553.0 40.0 109533;1708.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,229989.0;9466.0;230553.0;11385.0;1.19978332596,1437.0 6.0 109536;42777.0 1787.0 109510;1163.0 41.0 109542;1082.0 19.0 109543;979.0 41.0 109544;862.0 20.0 109545;813.0 18.0 109546;808.0 36.0 109547;752.0 13.0 109548;545.0 11.0 109550;255.0 5.0 109552;2316.0 101.0 109524;2312.0 113.0 109525;1196.0 57.0 109417;1955.0 46.0 109529;1880.0 74.0 109530;1526.0 52.0 109531;1574.0 40.0 109533;1726.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
