
New Run at  02/27/2015 01:05:45
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220559.0;9125.0;222248.0;11397.0;207573.0;9428.0;222649.0;13090.0;1.23949448204;1.09784397461;1.42105474327,1285.0 17.0 109536;1085.0 37.0 109542;40627.0 1755.0 109510;966.0 17.0 109543;800.0 32.0 109544;1116.0 54.0 109417;669.0 21.0 109546;657.0 33.0 109547;590.0 11.0 109548;403.0 8.0 109550;87.0 0.0 109552;2152.0 102.0 109524;2094.0 114.0 109525;674.0 13.0 109545;1783.0 69.0 109529;1757.0 46.0 109530;1329.0 42.0 109531;1507.0 31.0 109533;1523.0 68.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221610.0;9152.0;223307.0;11426.0;208615.0;9455.0;223696.0;13124.0;1.23898265029;1.09746162524;1.42063119081,1300.0 18.0 109536;1106.0 37.0 109542;41377.0 1780.0 109510;985.0 17.0 109543;826.0 35.0 109544;1132.0 54.0 109417;689.0 21.0 109546;669.0 33.0 109547;606.0 11.0 109548;424.0 8.0 109550;106.0 0.0 109552;2165.0 102.0 109524;2108.0 114.0 109525;689.0 13.0 109545;1796.0 69.0 109529;1779.0 46.0 109530;1344.0 42.0 109531;1522.0 31.0 109533;1540.0 68.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222624.0;9176.0;224353.0;11460.0;209703.0;9483.0;224729.0;13153.0;1.23928534266;1.09713402491;1.41998670312,1312.0 18.0 109536;42124.0 1809.0 109510;1121.0 37.0 109542;1004.0 18.0 109543;838.0 35.0 109544;1154.0 54.0 109417;705.0 22.0 109546;680.0 34.0 109547;623.0 11.0 109548;439.0 8.0 109550;124.0 0.0 109552;2181.0 102.0 109524;2127.0 114.0 109525;712.0 13.0 109545;1812.0 69.0 109529;1799.0 46.0 109530;1358.0 42.0 109531;1535.0 32.0 109533;1561.0 69.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223678.0;9192.0;225401.0;11482.0;210788.0;9517.0;225788.0;13180.0;1.23958113811;1.09867044364;1.42045607591,1328.0 18.0 109536;42878.0 1825.0 109510;1135.0 37.0 109542;1018.0 18.0 109543;855.0 35.0 109544;732.0 15.0 109545;721.0 22.0 109546;693.0 34.0 109547;642.0 11.0 109548;460.0 8.0 109550;137.0 1.0 109552;2198.0 103.0 109524;2140.0 114.0 109525;1183.0 54.0 109417;1827.0 69.0 109529;1811.0 48.0 109530;1375.0 42.0 109531;1551.0 32.0 109533;1573.0 69.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224702.0;9215.0;226482.0;11509.0;211859.0;9525.0;226856.0;13207.0;1.23912607784;1.09630063261;1.41959841587,1343.0 18.0 109536;43653.0 1846.0 109510;1149.0 38.0 109542;1034.0 18.0 109543;874.0 36.0 109544;1195.0 55.0 109417;745.0 22.0 109546;715.0 34.0 109547;656.0 11.0 109548;479.0 8.0 109550;157.0 1.0 109552;2215.0 104.0 109524;2153.0 115.0 109525;746.0 15.0 109545;1845.0 69.0 109529;1829.0 49.0 109530;1391.0 42.0 109531;1569.0 32.0 109533;1590.0 69.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,225739.0;9233.0;227543.0;11532.0;212915.0;9547.0;227894.0;13236.0;1.23909588678;1.09628740593;1.41999765946,1363.0 18.0 109536;44392.0 1861.0 109510;1170.0 38.0 109542;1049.0 18.0 109543;899.0 37.0 109544;766.0 15.0 109545;764.0 22.0 109546;732.0 34.0 109547;678.0 11.0 109548;490.0 8.0 109550;172.0 1.0 109552;2235.0 105.0 109524;2168.0 117.0 109525;1215.0 56.0 109417;1855.0 69.0 109529;1842.0 51.0 109530;1410.0 42.0 109531;1589.0 32.0 109533;1610.0 70.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,226863.0;9255.0;228580.0;11557.0;213990.0;9570.0;228994.0;13263.0;1.23935046095;1.09624015663;1.41972723652,1378.0 18.0 109536;1190.0 38.0 109542;45153.0 1881.0 109510;1062.0 18.0 109543;911.0 37.0 109544;1231.0 56.0 109417;785.0 22.0 109546;746.0 34.0 109547;699.0 12.0 109548;503.0 8.0 109550;182.0 1.0 109552;2248.0 105.0 109524;2186.0 117.0 109525;784.0 16.0 109545;1875.0 69.0 109529;1851.0 52.0 109530;1427.0 43.0 109531;1602.0 33.0 109533;1623.0 70.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,227882.0;9281.0;229652.0;11583.0;215111.0;9600.0;230084.0;13292.0;1.2384146305;1.09578124652;1.41846676082,1393.0 18.0 109536;1204.0 38.0 109542;45932.0 1901.0 109510;1074.0 18.0 109543;922.0 37.0 109544;802.0 17.0 109545;806.0 25.0 109546;762.0 34.0 109547;712.0 12.0 109548;519.0 8.0 109550;207.0 1.0 109552;2268.0 106.0 109524;2206.0 118.0 109525;1249.0 56.0 109417;1888.0 69.0 109529;1862.0 52.0 109530;1447.0 43.0 109531;1617.0 33.0 109533;1638.0 70.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,228919.0;9294.0;230734.0;11611.0;216159.0;9615.0;231133.0;13319.0;1.23947337436;1.09560785676;1.41934781846,1407.0 18.0 109536;46699.0 1926.0 109510;1216.0 39.0 109542;1093.0 18.0 109543;941.0 37.0 109544;818.0 17.0 109545;830.0 25.0 109546;780.0 34.0 109547;730.0 12.0 109548;536.0 8.0 109550;229.0 1.0 109552;2288.0 106.0 109524;2230.0 118.0 109525;1263.0 56.0 109417;1911.0 69.0 109529;1870.0 54.0 109530;1467.0 43.0 109531;1630.0 33.0 109533;1652.0 70.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230004.0;9317.0;231846.0;11634.0;217257.0;9633.0;232203.0;13342.0;1.2387644839;1.09457890845;1.41844468178,1431.0 18.0 109536;47472.0 1944.0 109510;1236.0 39.0 109542;1114.0 18.0 109543;968.0 37.0 109544;835.0 17.0 109545;841.0 25.0 109546;805.0 36.0 109547;744.0 12.0 109548;552.0 8.0 109550;246.0 1.0 109552;2301.0 106.0 109524;2251.0 118.0 109525;1286.0 57.0 109417;1931.0 69.0 109529;1888.0 55.0 109530;1485.0 44.0 109531;1646.0 33.0 109533;1670.0 70.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
