
New Run at  01/25/2015 12:11:34
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241506500,446560.0;15877.0;447952.0;15427.0;425527.0;17392.0;0.968637713096;1.14956565337,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;75855.0 2292.0 109517;0.0 0.0 109614;0.0 0.0 109613;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;0.0 0.0 109615;1.0 0.0 109596;0.0 0.0 109598;2.0 0.0 109599,109601.0 1076;109603.0 1076;109476.0 1076;109605.0 1076;109608.0 1076;109610.0 1076;109611.0 1076;109612.0 1076;109613.0 1076;109614.0 1076;109517.0 1076;109617.0 1076;109618.0 1076;109619.0 1076;109594.0 1076;109615.0 1076;109596.0 1076;109598.0 1076;109599.0 1076,109601 58;109603 53;109476 54;109605 49;109608 52;109610 59;109611 64;109612 72;109517 54;109614 71;109613 57;109617 67;109618 52;109619 50;109594 57;109615 45;109596 65;109598 51;109599 46
data,1241507400,447610.0;15909.0;449064.0;15448.0;426633.0;17436.0;0.967878669785;1.14987151062,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;76967.0 2313.0 109517;0.0 0.0 109614;0.0 0.0 109615;0.0 0.0 109613;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;1.0 0.0 109596;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1054;109603 1040;109476 994;109605 1082;109608 1030;109610 1080;109611 1038;109612 1165;109517 1112;109614 1101;109615 984;109613 992;109617 1067;109618 1020;109619 1069;109594 1064;109596 1039;109598 1091;109599 978
data,1241508000,448658.0;15938.0;450103.0;15462.0;427740.0;17472.0;0.967019774236;1.14985836634,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;0.0 0.0 109615;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;1.0 0.0 109596;78006.0 2327.0 109517;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1043;109603 991;109476 1066;109605 1037;109608 1013;109610 1032;109611 1000;109612 1048;109613 1104;109614 1085;109615 1044;109617 1053;109618 1048;109619 1078;109594 1096;109596 1134;109517 1039;109598 1049;109599 1040
data,1241508900,449752.0;15958.0;451123.0;15485.0;428845.0;17491.0;0.967410691063;1.14949988307,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;79026.0 2350.0 109517;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;0.0 0.0 109615;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;1.0 0.0 109596;0.0 0.0 109610;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1009;109603 1108;109476 1057;109605 1074;109608 1012;109517 1020;109611 1051;109612 1036;109613 1068;109614 1029;109615 1037;109617 1058;109618 1048;109619 1031;109594 1107;109596 1035;109610 1070;109598 1036;109599 1114
data,1241509500,450794.0;15987.0;452176.0;15503.0;429927.0;17509.0;0.966761599066;1.14835925408,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;80079.0 2368.0 109517;0.0 0.0 109614;0.0 0.0 109613;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;0.0 0.0 109615;1.0 0.0 109596;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1047;109603 1059;109476 1086;109605 1096;109608 1093;109610 1063;109611 1066;109612 1089;109517 1053;109614 1020;109613 1052;109617 1083;109618 1032;109619 1057;109594 1013;109615 1009;109596 1032;109598 1031;109599 1019
data,1241510400,451895.0;16010.0;453264.0;15520.0;430987.0;17531.0;0.966466253166;1.14812380951,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;81167.0 2385.0 109517;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;0.0 0.0 109615;1.0 0.0 109596;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1055;109603 1092;109476 1034;109605 1141;109608 1037;109610 1059;109611 1067;109612 984;109613 1058;109614 1060;109517 1088;109617 1026;109618 1045;109619 1060;109594 1074;109615 1012;109596 1011;109598 1037;109599 1060
data,1241511000,452962.0;16034.0;454328.0;15538.0;432017.0;17555.0;0.966152105084;1.14794184556,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;0.0 0.0 109615;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;1.0 0.0 109596;82231.0 2403.0 109517;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1050;109603 1041;109476 1054;109605 1041;109608 1070;109610 1046;109611 1008;109612 1069;109613 1060;109614 1123;109615 1003;109617 1062;109618 1077;109619 982;109594 1094;109596 1057;109517 1064;109598 1057;109599 1042
data,1241511900,454036.0;16054.0;455369.0;15557.0;433104.0;17574.0;0.96620531027;1.14758657129,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;0.0 0.0 109615;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;1.0 0.0 109596;83272.0 2422.0 109517;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1061;109603 1082;109476 1060;109605 1119;109608 1001;109610 1071;109611 1030;109612 1057;109613 1053;109614 983;109615 1025;109617 1046;109618 1066;109619 1033;109594 1091;109596 1072;109517 1041;109598 1045;109599 1064
data,1241512800,455097.0;16076.0;456478.0;15575.0;434165.0;17593.0;0.965904476787;1.1471258532,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;0.0 0.0 109615;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;1.0 0.0 109596;84381.0 2440.0 109517;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1016;109603 1083;109476 1074;109605 1021;109608 1025;109610 1038;109611 1049;109612 1022;109613 1048;109614 1026;109615 1109;109617 1005;109618 1087;109619 1028;109594 1065;109596 1047;109517 1109;109598 1057;109599 1091
data,1241513400,456150.0;16097.0;457544.0;15595.0;435170.0;17616.0;0.96586237745;1.14712590858,0.0 0.0 109601;3.0 0.0 109603;0.0 0.0 109476;0.0 0.0 109605;1.0 0.0 109608;0.0 0.0 109610;0.0 0.0 109611;0.0 0.0 109612;0.0 0.0 109613;0.0 0.0 109614;85447.0 2460.0 109517;0.0 0.0 109617;0.0 0.0 109618;0.0 0.0 109619;0.0 0.0 109594;0.0 0.0 109615;1.0 0.0 109596;0.0 0.0 109598;2.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1075;109603 1043;109476 1015;109605 952;109608 1081;109610 1047;109611 1083;109612 1109;109613 1026;109614 1039;109517 1066;109617 1024;109618 1076;109619 1050;109594 1066;109615 1078;109596 1054;109598 1049;109599 1067
