
New Run at  02/25/2015 10:52:49
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220689.0;8979.0;221476.0;11366.0;1.26134443558,1208.0 14.0 109536;1123.0 51.0 109542;36361.0 1620.0 109510;1025.0 25.0 109543;824.0 36.0 109544;1078.0 54.0 109417;696.0 22.0 109546;662.0 24.0 109547;602.0 8.0 109548;362.0 9.0 109550;93.0 6.0 109552;2208.0 115.0 109524;2158.0 130.0 109525;716.0 16.0 109545;1772.0 47.0 109529;1806.0 57.0 109530;1340.0 49.0 109531;1373.0 26.0 109533;1530.0 72.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221714.0;9009.0;222556.0;11395.0;1.26006094989,1225.0 14.0 109536;1138.0 51.0 109542;37119.0 1643.0 109510;1041.0 26.0 109543;844.0 36.0 109544;1098.0 54.0 109417;712.0 23.0 109546;693.0 25.0 109547;621.0 8.0 109548;378.0 9.0 109550;124.0 7.0 109552;2223.0 115.0 109524;2173.0 131.0 109525;729.0 16.0 109545;1787.0 48.0 109529;1822.0 57.0 109530;1356.0 49.0 109531;1390.0 26.0 109533;1544.0 72.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222707.0;9029.0;223585.0;11426.0;1.26050847635,1242.0 14.0 109536;37847.0 1666.0 109510;1158.0 51.0 109542;1057.0 26.0 109543;861.0 38.0 109544;1112.0 55.0 109417;730.0 24.0 109546;712.0 25.0 109547;638.0 8.0 109548;394.0 9.0 109550;137.0 7.0 109552;2245.0 115.0 109524;2189.0 131.0 109525;746.0 17.0 109545;1803.0 49.0 109529;1833.0 57.0 109530;1374.0 50.0 109531;1408.0 26.0 109533;1560.0 73.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223794.0;9052.0;224612.0;11448.0;1.26008708185,1257.0 15.0 109536;38571.0 1679.0 109510;1183.0 53.0 109542;1078.0 26.0 109543;881.0 39.0 109544;759.0 17.0 109545;741.0 24.0 109546;725.0 25.0 109547;656.0 8.0 109548;413.0 11.0 109550;151.0 7.0 109552;2264.0 115.0 109524;2212.0 132.0 109525;1126.0 56.0 109417;1820.0 49.0 109529;1849.0 57.0 109530;1387.0 50.0 109531;1428.0 27.0 109533;1572.0 73.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224881.0;9071.0;225713.0;11472.0;1.26002790165,1268.0 15.0 109536;39354.0 1700.0 109510;1198.0 53.0 109542;1093.0 26.0 109543;896.0 39.0 109544;1144.0 56.0 109417;759.0 25.0 109546;742.0 25.0 109547;671.0 8.0 109548;430.0 11.0 109550;170.0 7.0 109552;2286.0 115.0 109524;2222.0 132.0 109525;781.0 17.0 109545;1841.0 50.0 109529;1863.0 57.0 109530;1418.0 50.0 109531;1447.0 27.0 109533;1591.0 74.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,225916.0;9091.0;226758.0;11494.0;1.25963264415,1283.0 15.0 109536;40086.0 1716.0 109510;1214.0 53.0 109542;1108.0 26.0 109543;912.0 39.0 109544;801.0 17.0 109545;776.0 25.0 109546;759.0 25.0 109547;684.0 9.0 109548;445.0 11.0 109550;185.0 7.0 109552;2310.0 116.0 109524;2234.0 132.0 109525;1164.0 58.0 109417;1856.0 51.0 109529;1882.0 57.0 109530;1441.0 50.0 109531;1467.0 28.0 109533;1612.0 74.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,226974.0;9110.0;227812.0;11527.0;1.26065842552,1293.0 15.0 109536;1233.0 54.0 109542;40838.0 1739.0 109510;1127.0 27.0 109543;933.0 40.0 109544;1187.0 59.0 109417;793.0 26.0 109546;769.0 25.0 109547;698.0 9.0 109548;464.0 12.0 109550;198.0 8.0 109552;2326.0 116.0 109524;2247.0 132.0 109525;816.0 18.0 109545;1877.0 52.0 109529;1895.0 57.0 109530;1461.0 51.0 109531;1485.0 28.0 109533;1633.0 74.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,228072.0;9131.0;228886.0;11556.0;1.2610779493,1313.0 15.0 109536;1251.0 54.0 109542;41618.0 1760.0 109510;1141.0 28.0 109543;942.0 40.0 109544;833.0 19.0 109545;814.0 28.0 109546;779.0 26.0 109547;716.0 10.0 109548;480.0 12.0 109550;212.0 8.0 109552;2341.0 116.0 109524;2267.0 133.0 109525;1210.0 59.0 109417;1899.0 52.0 109529;1913.0 57.0 109530;1471.0 52.0 109531;1500.0 28.0 109533;1647.0 74.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229133.0;9150.0;229939.0;11586.0;1.26179102241,1326.0 15.0 109536;42369.0 1782.0 109510;1274.0 55.0 109542;1160.0 28.0 109543;959.0 40.0 109544;848.0 19.0 109545;830.0 28.0 109546;797.0 27.0 109547;731.0 10.0 109548;494.0 13.0 109550;231.0 8.0 109552;2354.0 117.0 109524;2283.0 133.0 109525;1229.0 61.0 109417;1921.0 53.0 109529;1937.0 57.0 109530;1480.0 52.0 109531;1517.0 28.0 109533;1660.0 75.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230208.0;9178.0;230983.0;11601.0;1.25975986398,1341.0 15.0 109536;43114.0 1794.0 109510;1288.0 55.0 109542;1177.0 28.0 109543;980.0 40.0 109544;863.0 19.0 109545;847.0 28.0 109546;814.0 27.0 109547;745.0 10.0 109548;515.0 14.0 109550;242.0 8.0 109552;2370.0 117.0 109524;2300.0 133.0 109525;1243.0 61.0 109417;1941.0 53.0 109529;1956.0 57.0 109530;1494.0 53.0 109531;1539.0 29.0 109533;1675.0 75.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
