
New Run at  02/25/2015 12:39:16
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1343150.0;49448.0;1341921.0;51826.0;1.04905081916,663.0 16.0 109680;1561.0 52.0 109666;1736.0 37.0 109667;1690.0 62.0 109668;1530.0 94.0 109670;2222.0 31.0 109660;1122.0 56.0 109674;820.0 53.0 109676;766.0 10.0 109678;650.0 25.0 109679;1212.0 19.0 109648;477.0 17.0 109681;393.0 17.0 109682;58157.0 2454.0 109635;3907.0 145.0 109652;3195.0 91.0 109656;261.0 11.0 109683;5832.0 177.0 109628;2146.0 69.0 109661;2214.0 107.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1344116.0;49472.0;1342962.0;51855.0;1.04906934674,679.0 16.0 109680;1571.0 52.0 109666;1749.0 38.0 109667;1703.0 62.0 109668;1548.0 95.0 109670;5844.0 177.0 109628;1146.0 58.0 109674;831.0 53.0 109676;773.0 10.0 109678;672.0 25.0 109679;1225.0 19.0 109648;498.0 17.0 109681;410.0 17.0 109682;277.0 11.0 109683;3922.0 146.0 109652;58910.0 2477.0 109635;3206.0 91.0 109656;2233.0 31.0 109660;2163.0 69.0 109661;2235.0 108.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1345065.0;49493.0;1343900.0;51885.0;1.04923884322,694.0 16.0 109680;1586.0 53.0 109666;1760.0 38.0 109667;1718.0 63.0 109668;1563.0 95.0 109670;5858.0 178.0 109628;1164.0 58.0 109674;841.0 53.0 109676;790.0 11.0 109678;691.0 27.0 109679;1237.0 19.0 109648;510.0 17.0 109681;420.0 17.0 109682;59586.0 2500.0 109635;3930.0 146.0 109652;3221.0 91.0 109656;297.0 11.0 109683;2251.0 31.0 109660;2175.0 69.0 109661;2241.0 109.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1346023.0;49513.0;1344958.0;51914.0;1.0493225599,1249.0 19.0 109648;1600.0 53.0 109666;60334.0 2526.0 109635;1733.0 63.0 109668;1579.0 95.0 109670;5882.0 178.0 109628;1181.0 59.0 109674;867.0 54.0 109676;801.0 11.0 109678;704.0 27.0 109679;703.0 16.0 109680;529.0 17.0 109681;439.0 17.0 109682;1781.0 38.0 109667;3939.0 146.0 109652;3238.0 91.0 109656;312.0 12.0 109683;2263.0 31.0 109660;2189.0 69.0 109661;2268.0 109.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1347042.0;49539.0;1345959.0;51931.0;1.04912867195,1265.0 19.0 109648;1609.0 53.0 109666;61059.0 2541.0 109635;1744.0 63.0 109668;1596.0 95.0 109670;2281.0 31.0 109660;1194.0 59.0 109674;878.0 54.0 109676;819.0 11.0 109678;717.0 27.0 109679;714.0 16.0 109680;544.0 17.0 109681;455.0 18.0 109682;1791.0 38.0 109667;3957.0 147.0 109652;3260.0 91.0 109656;325.0 12.0 109683;5900.0 178.0 109628;2202.0 69.0 109661;2282.0 109.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1347996.0;49557.0;1347013.0;51949.0;1.04903263814,1275.0 19.0 109648;1623.0 53.0 109666;61842.0 2552.0 109635;1762.0 64.0 109668;1619.0 97.0 109670;2294.0 31.0 109660;1213.0 59.0 109674;889.0 54.0 109676;827.0 12.0 109678;733.0 27.0 109679;734.0 16.0 109680;549.0 17.0 109681;469.0 18.0 109682;1808.0 38.0 109667;3969.0 148.0 109652;3279.0 92.0 109656;338.0 12.0 109683;5915.0 178.0 109628;2218.0 69.0 109661;2290.0 110.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1349014.0;49572.0;1347967.0;51981.0;1.04941045257,1294.0 20.0 109648;1641.0 53.0 109666;62529.0 2575.0 109635;1770.0 64.0 109668;1634.0 97.0 109670;5929.0 179.0 109628;1225.0 60.0 109674;907.0 54.0 109676;842.0 14.0 109678;742.0 27.0 109679;745.0 16.0 109680;560.0 17.0 109681;482.0 19.0 109682;354.0 12.0 109683;3985.0 149.0 109652;3287.0 92.0 109656;1827.0 38.0 109667;2306.0 31.0 109660;2235.0 70.0 109661;2306.0 111.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1350012.0;49584.0;1348949.0;52009.0;1.04973346601,1305.0 20.0 109648;1656.0 53.0 109666;1844.0 39.0 109667;1788.0 65.0 109668;1649.0 99.0 109670;5942.0 181.0 109628;1237.0 60.0 109674;920.0 55.0 109676;861.0 14.0 109678;760.0 27.0 109679;758.0 17.0 109680;573.0 17.0 109681;491.0 19.0 109682;63232.0 2593.0 109635;4008.0 151.0 109652;3295.0 92.0 109656;370.0 12.0 109683;2323.0 31.0 109660;2253.0 70.0 109661;2317.0 111.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1351005.0;49607.0;1349937.0;52040.0;1.04987544789,772.0 17.0 109680;1676.0 54.0 109666;63933.0 2619.0 109635;1795.0 65.0 109668;1669.0 99.0 109670;5962.0 181.0 109628;1251.0 61.0 109674;934.0 55.0 109676;875.0 14.0 109678;779.0 27.0 109679;1315.0 20.0 109648;596.0 17.0 109681;500.0 19.0 109682;380.0 13.0 109683;4021.0 151.0 109652;3317.0 93.0 109656;1859.0 39.0 109667;2336.0 31.0 109660;2262.0 70.0 109661;2338.0 112.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1351967.0;49621.0;1350978.0;52073.0;1.05018279917,785.0 17.0 109680;1689.0 54.0 109666;64690.0 2642.0 109635;1812.0 66.0 109668;1687.0 100.0 109670;5968.0 182.0 109628;1264.0 61.0 109674;947.0 56.0 109676;895.0 14.0 109678;798.0 27.0 109679;1333.0 20.0 109648;607.0 17.0 109681;513.0 20.0 109682;393.0 13.0 109683;4037.0 152.0 109652;3333.0 94.0 109656;1874.0 39.0 109667;2354.0 32.0 109660;2278.0 70.0 109661;2354.0 114.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
