
New Run at  02/25/2015 12:37:03
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1344986.0;49474.0;1342671.0;51835.0;1.04952849214,644.0 21.0 109680;1584.0 69.0 109666;1719.0 47.0 109667;1608.0 45.0 109668;1366.0 89.0 109670;2278.0 35.0 109660;1080.0 39.0 109674;874.0 60.0 109676;791.0 13.0 109678;642.0 22.0 109679;1099.0 14.0 109648;534.0 31.0 109681;425.0 10.0 109682;49125.0 2024.0 109635;3911.0 164.0 109652;3084.0 97.0 109656;232.0 9.0 109683;5788.0 152.0 109628;2236.0 92.0 109661;2056.0 93.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1345998.0;49500.0;1343714.0;51858.0;1.0494171008,660.0 21.0 109680;1606.0 70.0 109666;1735.0 47.0 109667;1622.0 45.0 109668;1385.0 89.0 109670;5807.0 152.0 109628;1094.0 39.0 109674;882.0 60.0 109676;806.0 13.0 109678;660.0 22.0 109679;1110.0 14.0 109648;547.0 31.0 109681;434.0 10.0 109682;238.0 9.0 109683;3930.0 165.0 109652;49886.0 2043.0 109635;3104.0 98.0 109656;2291.0 35.0 109660;2253.0 93.0 109661;2069.0 93.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1347035.0;49541.0;1344724.0;51885.0;1.0491142269,670.0 21.0 109680;1621.0 70.0 109666;1754.0 49.0 109667;1640.0 46.0 109668;1407.0 89.0 109670;5824.0 152.0 109628;1114.0 39.0 109674;893.0 60.0 109676;822.0 14.0 109678;670.0 22.0 109679;1130.0 14.0 109648;561.0 31.0 109681;448.0 10.0 109682;50599.0 2066.0 109635;3947.0 165.0 109652;3115.0 98.0 109656;253.0 9.0 109683;2307.0 35.0 109660;2263.0 93.0 109661;2091.0 93.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1348087.0;49556.0;1345765.0;51917.0;1.04945068711,1148.0 14.0 109648;1635.0 70.0 109666;51380.0 2091.0 109635;1654.0 47.0 109668;1421.0 90.0 109670;5833.0 153.0 109628;1126.0 39.0 109674;905.0 60.0 109676;834.0 14.0 109678;682.0 22.0 109679;680.0 21.0 109680;588.0 33.0 109681;460.0 10.0 109682;1771.0 49.0 109667;3962.0 165.0 109652;3122.0 98.0 109656;268.0 10.0 109683;2321.0 35.0 109660;2274.0 93.0 109661;2106.0 94.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1349084.0;49578.0;1346777.0;51940.0;1.04943668767,1165.0 15.0 109648;1655.0 70.0 109666;52114.0 2105.0 109635;1663.0 47.0 109668;1433.0 92.0 109670;2337.0 35.0 109660;1140.0 39.0 109674;918.0 61.0 109676;850.0 14.0 109678;692.0 22.0 109679;699.0 22.0 109680;602.0 33.0 109681;477.0 11.0 109682;1785.0 50.0 109667;3975.0 165.0 109652;3144.0 98.0 109656;275.0 10.0 109683;5856.0 154.0 109628;2284.0 93.0 109661;2118.0 95.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1350086.0;49605.0;1347816.0;51959.0;1.04921902364,1184.0 15.0 109648;1672.0 70.0 109666;52883.0 2120.0 109635;1679.0 47.0 109668;1448.0 92.0 109670;2349.0 35.0 109660;1158.0 40.0 109674;931.0 62.0 109676;867.0 14.0 109678;704.0 22.0 109679;715.0 22.0 109680;614.0 33.0 109681;488.0 12.0 109682;1797.0 50.0 109667;3987.0 165.0 109652;3155.0 98.0 109656;284.0 10.0 109683;5871.0 155.0 109628;2298.0 93.0 109661;2137.0 95.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
data,1241684400,1351071.0;49624.0;1348819.0;51991.0;1.04944794108,1196.0 15.0 109648;1693.0 70.0 109666;53588.0 2147.0 109635;1691.0 47.0 109668;1463.0 92.0 109670;5886.0 156.0 109628;1176.0 41.0 109674;951.0 62.0 109676;884.0 15.0 109678;715.0 22.0 109679;732.0 22.0 109680;630.0 33.0 109681;502.0 12.0 109682;303.0 11.0 109683;4003.0 165.0 109652;3167.0 98.0 109656;1819.0 51.0 109667;2366.0 35.0 109660;2306.0 93.0 109661;2153.0 95.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1026;109666 974;109635 973;109668 981;109670 987;109628 989;109674 1019;109676 1028;109678 1018;109679 994;109680 970;109681 1003;109682 990;109683 1017;109652 964;109656 966;109667 991;109660 991;109661 1026;109663 1093
data,1241685300,1352084.0;49648.0;1349811.0;52008.0;1.04929862881,1209.0 15.0 109648;1705.0 70.0 109666;1840.0 52.0 109667;1710.0 48.0 109668;1475.0 92.0 109670;5902.0 156.0 109628;1195.0 41.0 109674;963.0 62.0 109676;900.0 15.0 109678;731.0 22.0 109679;742.0 22.0 109680;642.0 34.0 109681;517.0 13.0 109682;54299.0 2160.0 109635;4026.0 165.0 109652;3176.0 98.0 109656;320.0 11.0 109683;2379.0 35.0 109660;2317.0 93.0 109661;2168.0 95.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 972;109666 1052;109667 973;109668 1049;109670 1057;109628 953;109674 1049;109676 975;109678 998;109679 1029;109680 992;109681 1020;109682 960;109635 998;109652 974;109656 1027;109683 984;109660 984;109661 963;109663 991
data,1241686200,1353090.0;49670.0;1350796.0;52045.0;1.04959504395,756.0 22.0 109680;1717.0 70.0 109666;54998.0 2188.0 109635;1722.0 48.0 109668;1492.0 92.0 109670;5918.0 157.0 109628;1211.0 44.0 109674;979.0 62.0 109676;918.0 15.0 109678;746.0 22.0 109679;1222.0 15.0 109648;656.0 34.0 109681;534.0 15.0 109682;333.0 11.0 109683;4038.0 165.0 109652;3195.0 98.0 109656;1859.0 52.0 109667;2398.0 36.0 109660;2328.0 94.0 109661;2181.0 96.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 998;109666 1020;109635 985;109668 982;109670 1020;109628 999;109674 974;109676 982;109678 986;109679 1035;109648 970;109681 971;109682 1049;109683 950;109652 1055;109656 1055;109667 936;109660 1033;109661 988;109663 1012
data,1241686800,1354116.0;49690.0;1351858.0;52071.0;1.04966741532,776.0 23.0 109680;1733.0 70.0 109666;55748.0 2208.0 109635;1741.0 48.0 109668;1507.0 92.0 109670;5933.0 157.0 109628;1229.0 45.0 109674;987.0 62.0 109676;929.0 15.0 109678;761.0 22.0 109679;1243.0 17.0 109648;672.0 34.0 109681;550.0 15.0 109682;355.0 11.0 109683;4060.0 165.0 109652;3208.0 98.0 109656;1876.0 53.0 109667;2411.0 36.0 109660;2342.0 94.0 109661;2202.0 97.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1013;109666 1007;109635 1061;109668 960;109670 961;109628 1015;109674 976;109676 1027;109678 1023;109679 985;109648 977;109681 1005;109682 994;109683 1019;109652 1002;109656 965;109667 1003;109660 1001;109661 966;109663 1040
