
New Run at  02/05/2015 02:42:54
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241507400,843832.0;30504.0;846730.0;33554.0;801580.0;34176.0;848653.0;40466.0;1.09622209536;1.17943376544;1.319044128,1865.0 66.0 109601;1484.0 76.0 109603;59694.0 1749.0 109476;1620.0 103.0 109605;1450.0 56.0 109608;1027.0 36.0 109610;685.0 17.0 109611;605.0 35.0 109612;5520.0 190.0 109517;731.0 40.0 109614;1020.0 12.0 109613;785.0 50.0 109617;521.0 14.0 109618;195.0 2.0 109619;2762.0 148.0 109594;906.0 40.0 109615;2550.0 103.0 109596;2191.0 87.0 109598;2074.0 74.0 109599,109601.0 19389;109603.0 19389;109476.0 19389;109605.0 19389;109608.0 19389;109610.0 19389;109611.0 19389;109612.0 19389;109613.0 19389;109614.0 19389;109517.0 19389;109617.0 19389;109618.0 19389;109619.0 19389;109594.0 19389;109615.0 19389;109596.0 19389;109598.0 19389;109599.0 19389,109601 1028;109603 1017;109476 957;109605 1040;109608 999;109610 1044;109611 1017;109612 1138;109517 1087;109614 1078;109613 968;109617 1048;109618 972;109619 1018;109594 1044;109615 936;109596 1009;109598 1051;109599 938
data,1241508000,844901.0;30534.0;847817.0;33574.0;802662.0;34218.0;849653.0;40516.0;1.09577929073;1.17962520071;1.31949299864,1883.0 66.0 109601;1502.0 77.0 109603;60454.0 1762.0 109476;1638.0 103.0 109605;1471.0 57.0 109608;1046.0 36.0 109610;701.0 17.0 109611;622.0 38.0 109612;5534.0 190.0 109517;744.0 41.0 109614;1037.0 12.0 109613;804.0 50.0 109617;554.0 14.0 109618;213.0 2.0 109619;2781.0 148.0 109594;924.0 40.0 109615;2568.0 103.0 109596;2207.0 87.0 109598;2089.0 75.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1035;109603 995;109476 1068;109605 1036;109608 999;109610 1051;109611 997;109612 1059;109517 1032;109614 1071;109613 1104;109617 1053;109618 1056;109619 1090;109594 1089;109615 1044;109596 1132;109598 1042;109599 1047
data,1241508600,845962.0;30568.0;848841.0;33594.0;803736.0;34251.0;850740.0;40555.0;1.09526497596;1.17935259016;1.31926300317,1896.0 66.0 109601;1519.0 77.0 109603;61214.0 1779.0 109476;1655.0 103.0 109605;1486.0 57.0 109608;1058.0 36.0 109610;712.0 17.0 109611;634.0 38.0 109612;5552.0 191.0 109517;756.0 41.0 109614;941.0 40.0 109615;1058.0 14.0 109613;820.0 50.0 109617;566.0 14.0 109618;229.0 2.0 109619;2797.0 148.0 109594;2580.0 103.0 109596;2221.0 87.0 109598;2102.0 75.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1010;109603 1071;109476 1055;109605 1084;109608 1025;109610 1063;109611 1057;109612 1041;109517 1018;109614 1033;109615 1042;109613 1064;109617 1057;109618 1054;109619 1036;109594 1099;109596 1048;109598 1048;109599 1095
data,1241509500,847067.0;30589.0;849890.0;33615.0;804824.0;34287.0;851830.0;40595.0;1.09527425556;1.17972573163;1.31969052314,1915.0 67.0 109601;1531.0 77.0 109603;61985.0 1796.0 109476;1672.0 103.0 109605;1508.0 57.0 109608;1068.0 36.0 109610;733.0 17.0 109611;646.0 39.0 109612;1079.0 14.0 109613;778.0 42.0 109614;957.0 41.0 109615;831.0 50.0 109617;581.0 14.0 109618;245.0 2.0 109619;2808.0 148.0 109594;2593.0 103.0 109596;5563.0 191.0 109517;2231.0 87.0 109598;2121.0 75.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1046;109603 1084;109476 1080;109605 1096;109608 1080;109610 1072;109611 1049;109612 1093;109613 1061;109614 1052;109615 998;109617 1074;109618 1021;109619 1064;109594 1008;109596 1020;109517 1049;109598 1024;109599 1029
data,1241510100,848049.0;30609.0;850942.0;33631.0;805897.0;34304.0;852944.0;40622.0;1.09499371476;1.1793345709;1.3195097035,1932.0 67.0 109601;1543.0 77.0 109603;62747.0 1809.0 109476;1690.0 103.0 109605;1526.0 58.0 109608;1079.0 36.0 109610;748.0 17.0 109611;665.0 39.0 109612;1093.0 14.0 109613;796.0 43.0 109614;968.0 41.0 109615;843.0 50.0 109617;597.0 14.0 109618;264.0 2.0 109619;2823.0 148.0 109594;2609.0 103.0 109596;5579.0 191.0 109517;2252.0 88.0 109598;2143.0 75.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1092;109476 1045;109605 1125;109608 1048;109610 1040;109611 1075;109612 979;109613 1041;109614 1041;109615 1026;109617 1044;109618 1035;109619 1063;109594 1076;109596 1026;109517 1086;109598 1034;109599 1065
data,1241511000,849088.0;30640.0;851997.0;33645.0;806944.0;34326.0;853997.0;40654.0;1.09432522273;1.17880981592;1.3192007208,1949.0 67.0 109601;1556.0 78.0 109603;63512.0 1817.0 109476;1703.0 103.0 109605;1541.0 58.0 109608;1089.0 37.0 109610;767.0 17.0 109611;672.0 40.0 109612;1114.0 15.0 109613;814.0 43.0 109614;984.0 41.0 109615;862.0 50.0 109617;613.0 14.0 109618;287.0 3.0 109619;2835.0 148.0 109594;2634.0 103.0 109596;5592.0 191.0 109517;2275.0 89.0 109598;2153.0 75.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1048;109603 1023;109476 1052;109605 1059;109608 1076;109610 1050;109611 1015;109612 1058;109613 1070;109614 1121;109615 995;109617 1067;109618 1080;109619 980;109594 1100;109596 1052;109517 1060;109598 1060;109599 1034
data,1241511900,850134.0;30670.0;853059.0;33658.0;808009.0;34353.0;855099.0;40689.0;1.09366130468;1.17847963172;1.31896790411,1968.0 67.0 109601;1581.0 78.0 109603;64270.0 1824.0 109476;1720.0 103.0 109605;1565.0 58.0 109608;1110.0 38.0 109610;780.0 18.0 109611;696.0 41.0 109612;1131.0 15.0 109613;819.0 43.0 109614;5604.0 192.0 109517;879.0 50.0 109617;625.0 14.0 109618;304.0 3.0 109619;2847.0 148.0 109594;998.0 41.0 109615;2651.0 103.0 109596;2296.0 90.0 109598;2170.0 76.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1088;109476 1054;109605 1127;109608 999;109610 1076;109611 1021;109612 1056;109613 1053;109614 978;109517 1056;109617 1026;109618 1092;109619 1021;109594 1093;109615 1024;109596 1051;109598 1056;109599 1070
data,1241512500,851224.0;30690.0;854109.0;33673.0;808970.0;34380.0;856114.0;40712.0;1.09349168167;1.17874653034;1.31897878505,1987.0 68.0 109601;1606.0 78.0 109603;65044.0 1835.0 109476;1150.0 15.0 109613;1581.0 58.0 109608;1125.0 38.0 109610;792.0 18.0 109611;715.0 42.0 109612;5615.0 192.0 109517;839.0 43.0 109614;1015.0 41.0 109615;888.0 50.0 109617;645.0 14.0 109618;317.0 4.0 109619;2860.0 148.0 109594;2672.0 103.0 109596;1729.0 104.0 109605;2308.0 90.0 109598;2176.0 76.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1017;109603 1089;109476 1080;109613 1053;109608 1015;109610 1047;109611 1055;109612 1052;109517 1093;109614 1049;109615 1101;109617 1003;109618 1081;109619 1034;109594 1067;109596 1054;109605 1000;109598 1032;109599 1078
data,1241513400,852268.0;30711.0;855127.0;33690.0;809992.0;34406.0;857099.0;40736.0;1.09333340169;1.17878792864;1.31895390467,2007.0 69.0 109601;1620.0 78.0 109603;65753.0 1845.0 109476;1747.0 104.0 109605;1607.0 59.0 109608;5632.0 192.0 109517;813.0 18.0 109611;731.0 42.0 109612;1162.0 15.0 109613;863.0 45.0 109614;1030.0 41.0 109615;906.0 51.0 109617;662.0 14.0 109618;334.0 5.0 109619;2878.0 148.0 109594;2685.0 103.0 109596;1140.0 39.0 109610;2320.0 90.0 109598;2192.0 76.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1070;109603 1042;109476 1005;109605 968;109608 1092;109517 1080;109611 1067;109612 1083;109613 1025;109614 1034;109615 1092;109617 1017;109618 1075;109619 1049;109594 1068;109596 1046;109610 1036;109598 1077;109599 1074
data,1241514300,853314.0;30731.0;856183.0;33708.0;811026.0;34438.0;858104.0;40763.0;1.09319733226;1.17905841703;1.31904129117,2023.0 69.0 109601;1644.0 78.0 109603;66473.0 1856.0 109476;1768.0 104.0 109605;1627.0 60.0 109608;1163.0 39.0 109610;838.0 18.0 109611;747.0 42.0 109612;5649.0 193.0 109517;883.0 45.0 109614;1181.0 15.0 109613;925.0 52.0 109617;677.0 15.0 109618;352.0 6.0 109619;2894.0 149.0 109594;1046.0 41.0 109615;2707.0 103.0 109596;2331.0 91.0 109598;2210.0 76.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1040;109603 1056;109476 1024;109605 985;109608 1061;109610 1065;109611 1087;109612 1100;109517 988;109614 1046;109613 1066;109617 1133;109618 1015;109619 1005;109594 1047;109615 1057;109596 1094;109598 1045;109599 1086
